voter_name,canonical_id,role,position
Esteve Riambau Möller,F:95bd800bd9e5,critic,4
Esteve Riambau Möller,F:7dacc043e524,critic,6
Esteve Riambau Möller,F:bf6387f2c8ae,critic,10
Esteve Riambau Möller,F:d117472f572e,critic,8
Esteve Riambau Möller,F:176166e412b4,critic,5
Esteve Riambau Möller,F:7b5d85393630,critic,7
Esteve Riambau Möller,F:40a613564501,critic,2
Esteve Riambau Möller,F:b132d89fef53,critic,9
Esteve Riambau Möller,F:cf6cb2112728,critic,1
Esteve Riambau Möller,F:8703270231ee,critic,3
Julius Richard,F:8509b531b601,critic,9
Julius Richard,F:e89c938cc01c,critic,1
Julius Richard,F:82086537b206,critic,3
Julius Richard,F:09a914de09e9,critic,10
Julius Richard,F:ea2fd1941d50,critic,6
Julius Richard,F:e578639824f5,critic,5
Julius Richard,F:76b2658765d7,critic,2
Julius Richard,F:08503af63a2e,critic,8
Julius Richard,F:087e78d81ab1,critic,4
Julius Richard,F:8c03ff5cee34,critic,7
Carrie Rickey,F:03809811ea9b,critic,6
Carrie Rickey,F:4178c0f6fbb7,critic,9
Carrie Rickey,F:17628f83ead5,critic,4
Carrie Rickey,F:bee09401fa7d,critic,7
Carrie Rickey,F:38ccb3d447c3,critic,10
Carrie Rickey,F:41a9c0cf626d,critic,3
Carrie Rickey,F:cb689f3e2a97,critic,8
Carrie Rickey,F:bee5654ca481,critic,5
Carrie Rickey,F:f4b3aaca24c7,critic,2
Carrie Rickey,F:7b119edce7f6,critic,1
Paul Ridd,F:9d787bc2dbde,critic,5
Paul Ridd,F:db739cff8eb8,critic,4
Paul Ridd,F:bcf4075e1cb1,critic,6
Paul Ridd,F:e1c5d8c5ef04,critic,1
Paul Ridd,F:03a18fead1c1,critic,7
Paul Ridd,F:db54beed821d,critic,3
Paul Ridd,F:d4937a407577,critic,10
Paul Ridd,F:eb38ff2949b1,critic,9
Paul Ridd,F:a48411e36a86,critic,2
Paul Ridd,F:231f757197dc,critic,8
Katie Rife,F:03774d8054b0,critic,8
Katie Rife,F:7b5d85393630,critic,6
Katie Rife,F:2799de28d75f,critic,1
Katie Rife,F:bf6387f2c8ae,critic,10
Katie Rife,F:08966bbb6c53,critic,9
Katie Rife,F:d1188b34b03c,critic,7
Katie Rife,F:ea8c30267045,critic,4
Katie Rife,F:c41986eabc20,critic,3
Katie Rife,F:ef28514dc4e7,critic,2
Katie Rife,F:15bcedf51ef8,critic,5
Jonathan Rigby,F:269e50561c64,critic,8
Jonathan Rigby,F:2a5f669472bc,critic,7
Jonathan Rigby,F:f3176f894568,critic,1
Jonathan Rigby,F:8b4b310f435e,critic,9
Jonathan Rigby,F:795658b0a468,critic,5
Jonathan Rigby,F:f53416daf440,critic,10
Jonathan Rigby,F:c7827e6e17bf,critic,3
Jonathan Rigby,F:ee3b9dd8a7d5,critic,4
Jonathan Rigby,F:8d4ff9876f4c,critic,2
Jonathan Rigby,F:1e4f9a3a4df7,critic,6
Jessica Sarah Rinland,F:3b074069a07d,director,6
Jessica Sarah Rinland,F:c362bdfd2f5c,director,1
Jessica Sarah Rinland,F:7416e0cb1ff8,director,8
Jessica Sarah Rinland,F:650f04ee4d65,director,3
Jessica Sarah Rinland,F:930e2118f326,director,9
Jessica Sarah Rinland,F:9feac0cd74ae,director,4
Jessica Sarah Rinland,F:9eec643be105,director,2
Jessica Sarah Rinland,F:9223c478b715,director,7
Jessica Sarah Rinland,F:945176ce7467,director,5
Jessica Sarah Rinland,F:813bde6e3053,director,10
Kong Rithdee,F:cda1a8b3152c,critic,5
Kong Rithdee,F:944ad783759e,critic,6
Kong Rithdee,F:9f96298e4d23,critic,9
Kong Rithdee,F:83c734e30238,critic,10
Kong Rithdee,F:69f5bed6f836,critic,7
Kong Rithdee,F:aa65b1eedc05,critic,4
Kong Rithdee,F:2799de28d75f,critic,2
Kong Rithdee,F:325075869126,critic,8
Kong Rithdee,F:f87b3c091815,critic,3
Kong Rithdee,F:296c885895bb,critic,1
Riri Riza,F:9f96298e4d23,director,10
Riri Riza,F:31327e6bd15e,director,1
Riri Riza,F:cda1a8b3152c,director,9
Riri Riza,F:c78c6b97f980,director,7
Riri Riza,F:17fcc038144d,director,5
Riri Riza,F:03b3065dc545,director,8
Riri Riza,F:002c591e702f,director,6
Riri Riza,F:0ef33662943e,director,2
Riri Riza,F:1e8b45df0ba0,director,3
Riri Riza,F:5e5b16dbc375,director,4
Vadim Rizov,F:a640d42e39bf,critic,5
Vadim Rizov,F:a081a669b513,critic,3
Vadim Rizov,F:f8aceea338d4,critic,8
Vadim Rizov,F:2e7d4740d619,critic,9
Vadim Rizov,F:860988085746,critic,10
Vadim Rizov,F:b122b4163016,critic,2
Vadim Rizov,F:6e988d2b41e5,critic,6
Vadim Rizov,F:bb4b17e3f1c5,critic,7
Vadim Rizov,F:43ed1f1e1e7b,critic,1
Vadim Rizov,F:0f8ee3ce74e8,critic,4
Adam Roberts,F:d8e24aa1ab58,critic,8
Adam Roberts,F:44d249fc6091,critic,6
Adam Roberts,F:9f96298e4d23,critic,9
Adam Roberts,F:83c734e30238,critic,10
Adam Roberts,F:eeb94ecd85af,critic,7
Adam Roberts,F:05d1730cfab5,critic,4
Adam Roberts,F:8db25a4797e8,critic,3
Adam Roberts,F:122fb2de00e8,critic,5
Adam Roberts,F:f70a5e5101b1,critic,1
Adam Roberts,F:7416e0cb1ff8,critic,2
Ben Roberts,F:e70c7eaa7408,critic,4
Ben Roberts,F:337423442fc4,critic,3
Ben Roberts,F:09035fce59e3,critic,8
Ben Roberts,F:9000c8f0eb34,critic,5
Ben Roberts,F:3e088c64f4af,critic,2
Ben Roberts,F:cda1a8b3152c,critic,9
Ben Roberts,F:16913ba1d831,critic,7
Ben Roberts,F:461f01038202,critic,1
Ben Roberts,F:325075869126,critic,10
Ben Roberts,F:3779236f3701,critic,6
Soraya Roberts,F:ecf182d32966,critic,1
Soraya Roberts,F:1f696ff5de67,critic,8
Soraya Roberts,F:e8dc421cb85d,critic,4
Soraya Roberts,F:8ef325fc9df3,critic,3
Soraya Roberts,F:0e8bdbad1acf,critic,9
Soraya Roberts,F:c886e1ce757a,critic,2
Soraya Roberts,F:60c6ffed2334,critic,6
Soraya Roberts,F:9fec4fea25ca,critic,7
Soraya Roberts,F:41a8c399de75,critic,5
Soraya Roberts,F:8b59f9e5c592,critic,10
Jon Robertson,F:f6b979207ad8,critic,1
Jon Robertson,F:44e85b14693b,critic,6
Jon Robertson,F:b9324859bf42,critic,4
Jon Robertson,F:d3259e8689ca,critic,7
Jon Robertson,F:eeb9a10a9240,critic,5
Jon Robertson,F:cd5f735f7e72,critic,2
Jon Robertson,F:078c56f7dec6,critic,9
Jon Robertson,F:9503b95b7798,critic,8
Jon Robertson,F:cda1a8b3152c,critic,10
Jon Robertson,F:f311acc10021,critic,3
Selina Robertson,F:090832505b0f,critic,8
Selina Robertson,F:325075869126,critic,9
Selina Robertson,F:c22c42cd69b9,critic,6
Selina Robertson,F:83c734e30238,critic,10
Selina Robertson,F:a5083fa04636,critic,7
Selina Robertson,F:665eab0ab9d1,critic,4
Selina Robertson,F:115f9dfb2b72,critic,1
Selina Robertson,F:0a600f29226c,critic,5
Selina Robertson,F:553ecfd38a6f,critic,2
Selina Robertson,F:fdffe3f0bfb8,critic,3
Tim Robey,F:299aafd38526,critic,2
Tim Robey,F:6ef9ec2a60f2,critic,6
Tim Robey,F:97b42f962368,critic,8
Tim Robey,F:83c734e30238,critic,10
Tim Robey,F:09035fce59e3,critic,7
Tim Robey,F:b7dbf64232a8,critic,5
Tim Robey,F:653f45346bcc,critic,9
Tim Robey,F:44e85b14693b,critic,1
Tim Robey,F:4996e9b10df0,critic,4
Tim Robey,F:6df960d01ebc,critic,3
Brian Robinson,F:122fb2de00e8,critic,6
Brian Robinson,F:db54beed821d,critic,2
Brian Robinson,F:23bcdf10e622,critic,7
Brian Robinson,F:0a600f29226c,critic,8
Brian Robinson,F:6d78c0ecb7e7,critic,10
Brian Robinson,F:2ff325fd7d4c,critic,1
Brian Robinson,F:3e088c64f4af,critic,5
Brian Robinson,F:09035fce59e3,critic,9
Brian Robinson,F:38516f3726c8,critic,4
Brian Robinson,F:842f32097573,critic,3
Leo Robson,F:d284e87081b9,critic,3
Leo Robson,F:4178c0f6fbb7,critic,10
Leo Robson,F:fd1c97f46249,critic,5
Leo Robson,F:8c5eb94596d0,critic,6
Leo Robson,F:72d8bc7578ad,critic,7
Leo Robson,F:cbe23080ad7b,critic,1
Leo Robson,F:39e8daa81ee8,critic,4
Leo Robson,F:02fb3a5f4eaa,critic,2
Leo Robson,F:f71879711b8f,critic,9
Leo Robson,F:4e2bc3c14baa,critic,8
James Rocarols,F:ec7726632ac1,critic,10
James Rocarols,F:c21985a3eec4,critic,3
James Rocarols,F:e9e268170b35,critic,8
James Rocarols,F:38516f3726c8,critic,6
James Rocarols,F:75046ffb9b38,critic,9
James Rocarols,F:6062db7b96b5,critic,1
James Rocarols,F:f9781fc86d8b,critic,4
James Rocarols,F:ae210c811b05,critic,2
James Rocarols,F:e4227f57ad92,critic,5
James Rocarols,F:05d1730cfab5,critic,7
James Rodrigues,F:af3336b803be,critic,8
James Rodrigues,F:a178dcbc5c71,critic,4
James Rodrigues,F:86feade405f0,critic,3
James Rodrigues,F:16913ba1d831,critic,10
James Rodrigues,F:d790585a48a6,critic,2
James Rodrigues,F:e0a07c197db1,critic,6
James Rodrigues,F:494fd4aacc71,critic,5
James Rodrigues,F:e4c949fb454a,critic,7
James Rodrigues,F:f0c4c1d56df2,critic,1
James Rodrigues,F:ef28514dc4e7,critic,9
Joao Pedro Rodrigues,F:f02350209d28,director,4
Joao Pedro Rodrigues,F:3e7a3a8f8433,director,9
Joao Pedro Rodrigues,F:62f2866d3bb5,director,6
Joao Pedro Rodrigues,F:a454d3354c22,director,10
Joao Pedro Rodrigues,F:3ee13ea77fbc,director,2
Joao Pedro Rodrigues,F:1b50353487a6,director,7
Joao Pedro Rodrigues,F:5a242678dbf0,director,3
Joao Pedro Rodrigues,F:849ef29cad15,director,1
Joao Pedro Rodrigues,F:4bbcec7d0753,director,8
Joao Pedro Rodrigues,F:9f9a4da4d742,director,5
Nuno Rodrigues,F:b5a06746734d,critic,10
Nuno Rodrigues,F:653f45346bcc,critic,9
Nuno Rodrigues,F:608e02fe3ca2,critic,5
Nuno Rodrigues,F:0a600f29226c,critic,7
Nuno Rodrigues,F:c48b24faa9f1,critic,3
Nuno Rodrigues,F:125061f190de,critic,8
Nuno Rodrigues,F:34cf774aeffe,critic,4
Nuno Rodrigues,F:3ef587a07100,critic,1
Nuno Rodrigues,F:3a3ec9a6367f,critic,2
Nuno Rodrigues,F:5094c1da4d65,critic,6
José Maria Rodríguez Armada,F:38ccb3d447c3,critic,10
José Maria Rodríguez Armada,F:03809811ea9b,critic,8
José Maria Rodríguez Armada,F:d8e24aa1ab58,critic,9
José Maria Rodríguez Armada,F:87ddccd7c29d,critic,7
José Maria Rodríguez Armada,F:74869694acb1,critic,6
José Maria Rodríguez Armada,F:0bd171a9d013,critic,3
José Maria Rodríguez Armada,F:4095b1c4b144,critic,2
José Maria Rodríguez Armada,F:297b574430d3,critic,5
José Maria Rodríguez Armada,F:6259b2e8efc0,critic,1
José Maria Rodríguez Armada,F:c57979060018,critic,4
Farid Rodríguez Rivero,F:114ae73dd3a7,director,8
Farid Rodríguez Rivero,F:780c4db4b335,director,1
Farid Rodríguez Rivero,F:125061f190de,director,9
Farid Rodríguez Rivero,F:b132d89fef53,director,10
Farid Rodríguez Rivero,F:052c23677d2a,director,4
Farid Rodríguez Rivero,F:c520dfb264f7,director,3
Farid Rodríguez Rivero,F:1174009b97fe,director,6
Farid Rodríguez Rivero,F:20a0a276094a,director,7
Farid Rodríguez Rivero,F:9539729dc80f,director,5
Farid Rodríguez Rivero,F:43a33aaa027e,director,2
Alice Rohrwacher,F:265c97ffa60b,director,2
Alice Rohrwacher,F:caf9aa22da03,director,7
Alice Rohrwacher,F:d82151d9c18c,director,8
Alice Rohrwacher,F:3e36cfd573cd,director,1
Alice Rohrwacher,F:a775f32ff944,director,5
Alice Rohrwacher,F:22e3b23afbdf,director,6
Alice Rohrwacher,F:285b91fcb198,director,3
Alice Rohrwacher,F:dd03c7ae8bd4,director,10
Alice Rohrwacher,F:e50df68cbfa5,director,4
Alice Rohrwacher,F:31e3a3512a76,director,9
Juliet Romeo,F:8f632d2ce48c,critic,4
Juliet Romeo,F:32f33617395c,critic,10
Juliet Romeo,F:7a8a830211f9,critic,7
Juliet Romeo,F:8d0187e409e0,critic,1
Juliet Romeo,F:94620d3b44c7,critic,5
Juliet Romeo,F:01850bd0383a,critic,6
Juliet Romeo,F:6e3e45ab0fdb,critic,2
Juliet Romeo,F:3d0804a24254,critic,3
Juliet Romeo,F:008495919c65,critic,9
Juliet Romeo,F:f8abdb2ec9d8,critic,8
Nicoletta Romeo,F:dd03c7ae8bd4,critic,9
Nicoletta Romeo,F:5e201ce6e4d7,critic,7
Nicoletta Romeo,F:f908f6f70606,critic,6
Nicoletta Romeo,F:83c734e30238,critic,10
Nicoletta Romeo,F:e9b8ad96fdfa,critic,3
Nicoletta Romeo,F:309fdc1c78d7,critic,1
Nicoletta Romeo,F:caabee7db5c9,critic,8
Nicoletta Romeo,F:fb1858f30417,critic,5
Nicoletta Romeo,F:d3b521828c87,critic,4
Nicoletta Romeo,F:2b41ae1092e2,critic,2
Pedro G. Romero,F:3b0d32be0818,director,1
Pedro G. Romero,F:7247f06a4dbe,director,3
Pedro G. Romero,F:ecb4649b43bf,director,2
Pedro G. Romero,F:950c29bf9796,director,10
Pedro G. Romero,F:caabee7db5c9,director,9
Pedro G. Romero,F:c09568abead3,director,5
Pedro G. Romero,F:72da873ab3ff,director,4
Pedro G. Romero,F:021d58f95670,director,8
Pedro G. Romero,F:043933aa747f,director,7
Pedro G. Romero,F:91bbce13df74,director,6
Jonathan Romney,F:325075869126,critic,10
Jonathan Romney,F:1e3ff5e811fb,critic,3
Jonathan Romney,F:a7d92e333282,critic,6
Jonathan Romney,F:2d0a70a530cf,critic,1
Jonathan Romney,F:8fe1bdde11ef,critic,9
Jonathan Romney,F:ff478deae1ed,critic,5
Jonathan Romney,F:114ae73dd3a7,critic,8
Jonathan Romney,F:d2754526e542,critic,2
Jonathan Romney,F:6ffcf833b768,critic,4
Jonathan Romney,F:76f8cccf860c,critic,7
Sophy Romvari,F:c78c6b97f980,director,8
Sophy Romvari,F:4e2bc3c14baa,director,6
Sophy Romvari,F:944ad783759e,director,9
Sophy Romvari,F:83c734e30238,director,10
Sophy Romvari,F:e147c7e3e29c,director,5
Sophy Romvari,F:4910ffd369f1,director,3
Sophy Romvari,F:c109bc32be73,director,1
Sophy Romvari,F:930e2118f326,director,4
Sophy Romvari,F:fc4050035da9,director,2
Sophy Romvari,F:002c591e702f,director,7
Elif Rongen-Kaynakci,F:d5315c0f677c,critic,2
Elif Rongen-Kaynakci,F:0f0cd108e73e,critic,6
Elif Rongen-Kaynakci,F:ab3cd6cbe81e,critic,8
Elif Rongen-Kaynakci,F:e1d82a81fc27,critic,7
Elif Rongen-Kaynakci,F:db803e57874f,critic,10
Elif Rongen-Kaynakci,F:a3d0b4e174aa,critic,9
Elif Rongen-Kaynakci,F:8b408201c4c6,critic,5
Elif Rongen-Kaynakci,F:d0556e01fb9f,critic,3
Elif Rongen-Kaynakci,F:1e89b5a29bbf,critic,1
Elif Rongen-Kaynakci,F:2b40fbe4d26b,critic,4
David Rooney,F:aa65b1eedc05,critic,7
David Rooney,F:97d8d5966fb4,critic,1
David Rooney,F:6153eeb1ef64,critic,6
David Rooney,F:d82151d9c18c,critic,3
David Rooney,F:79c30aef6e24,critic,4
David Rooney,F:f53416daf440,critic,9
David Rooney,F:8fc32725b37f,critic,8
David Rooney,F:095dd92eb88c,critic,2
David Rooney,F:9f96298e4d23,critic,10
David Rooney,F:b5fac1879322,critic,5
Sebastián Rosal,F:f97978e0dded,critic,8
Sebastián Rosal,F:2fad03e3ad97,critic,7
Sebastián Rosal,F:e11229c42688,critic,1
Sebastián Rosal,F:4bc04f4766c9,critic,3
Sebastián Rosal,F:944ad783759e,critic,10
Sebastián Rosal,F:ce7c8dbdf35d,critic,4
Sebastián Rosal,F:432bbc185cbb,critic,9
Sebastián Rosal,F:6236062c0bea,critic,6
Sebastián Rosal,F:4115e85ccc12,critic,5
Sebastián Rosal,F:eddfd88492d1,critic,2
Bernard Rose,F:d653d89fbc90,director,3
Bernard Rose,F:9c648373383b,director,2
Bernard Rose,F:b132d89fef53,director,10
Bernard Rose,F:2320d0b9141c,director,6
Bernard Rose,F:8b4b310f435e,director,8
Bernard Rose,F:23bcdf10e622,director,7
Bernard Rose,F:477977925947,director,5
Bernard Rose,F:0bae436c7eb4,director,1
Bernard Rose,F:e2bff7956338,director,9
Bernard Rose,F:9efcb3d93167,director,4
Jonathan Rosenbaum,F:98aa847a19fe,critic,4
Jonathan Rosenbaum,F:c0891d475a49,critic,8
Jonathan Rosenbaum,F:341aefe6f409,critic,3
Jonathan Rosenbaum,F:d8e24aa1ab58,critic,9
Jonathan Rosenbaum,F:feaa04ac1109,critic,6
Jonathan Rosenbaum,F:45b24d0baf76,critic,1
Jonathan Rosenbaum,F:75046ffb9b38,critic,10
Jonathan Rosenbaum,F:dd03c7ae8bd4,critic,5
Jonathan Rosenbaum,F:114ae73dd3a7,critic,7
Jonathan Rosenbaum,F:cd8b74b7b5a9,critic,2
Eloise Ross,F:269e50561c64,critic,7
Eloise Ross,F:46194e616618,critic,9
Eloise Ross,F:20afe757a6d1,critic,8
Eloise Ross,F:b9a34b130377,critic,2
Eloise Ross,F:835b7b615f7a,critic,3
Eloise Ross,F:c29fbb81f64c,critic,5
Eloise Ross,F:ad61730d9d2f,critic,6
Eloise Ross,F:4e2bc3c14baa,critic,10
Eloise Ross,F:56ed3400ebd7,critic,1
Eloise Ross,F:9a480687a7e7,critic,4
Jonathan Ross,F:b132d89fef53,critic,10
Jonathan Ross,F:83ebc8b43c9d,critic,9
Jonathan Ross,F:0b8605c6af7f,critic,1
Jonathan Ross,F:fbac63dcd9cf,critic,7
Jonathan Ross,F:e4f2c6859086,critic,3
Jonathan Ross,F:f71879711b8f,critic,8
Jonathan Ross,F:6c86e1883516,critic,2
Jonathan Ross,F:cd2b19d5e1ca,critic,4
Jonathan Ross,F:e50615c80a64,critic,6
Jonathan Ross,F:63d46e5d8cef,critic,5
Julian Ross,F:17fa18b11736,critic,3
Julian Ross,F:a823e43373f4,critic,2
Julian Ross,F:da3f1a9a55b3,critic,6
Julian Ross,F:0565ff7fd56c,critic,9
Julian Ross,F:9832dcc6e9dd,critic,4
Julian Ross,F:c5b2b1bdd577,critic,1
Julian Ross,F:c41986eabc20,critic,7
Julian Ross,F:a9519db91181,critic,8
Julian Ross,F:93b853b9e717,critic,5
Federico Rossin,F:594e154b7850,critic,1
Federico Rossin,F:5c226aa5de90,critic,9
Federico Rossin,F:8e8a8b10ef98,critic,6
Federico Rossin,F:76ea7c1c47b2,critic,2
Federico Rossin,F:53bab82e1ef8,critic,3
Federico Rossin,F:d2e7ff19df75,critic,4
Federico Rossin,F:9832dcc6e9dd,critic,7
Federico Rossin,F:c22c42cd69b9,critic,10
Federico Rossin,F:e1c088e588ce,critic,5
Federico Rossin,F:9f9a4da4d742,critic,8
Rainer Rother,F:cbb0587ba064,critic,7
Rainer Rother,F:f5b23bc11b1d,critic,3
Rainer Rother,F:b5a06746734d,critic,10
Rainer Rother,F:c0891d475a49,critic,6
Rainer Rother,F:e24ef98e5c4b,critic,1
Rainer Rother,F:fbac63dcd9cf,critic,4
Rainer Rother,F:8fc32725b37f,critic,5
Rainer Rother,F:d472058d559a,critic,8
Rainer Rother,F:b132d89fef53,critic,9
Rainer Rother,F:72d8bc7578ad,critic,2
Joshua Rothkopf,F:813bde6e3053,critic,10
Joshua Rothkopf,F:6d78c0ecb7e7,critic,9
Joshua Rothkopf,F:1c8565784f6c,critic,2
Joshua Rothkopf,F:7dacc043e524,critic,8
Joshua Rothkopf,F:8fe1bdde11ef,critic,6
Joshua Rothkopf,F:c0891d475a49,critic,7
Joshua Rothkopf,F:ea8c30267045,critic,5
Joshua Rothkopf,F:b7dbf64232a8,critic,4
Joshua Rothkopf,F:ef28514dc4e7,critic,3
Joshua Rothkopf,F:74869694acb1,critic,1
Andy Rotman,F:bf6387f2c8ae,critic,9
Andy Rotman,F:b5a06746734d,critic,10
Andy Rotman,F:ec7726632ac1,critic,5
Andy Rotman,F:95bd800bd9e5,critic,2
Andy Rotman,F:29e8c2663329,critic,6
Andy Rotman,F:03774d8054b0,critic,7
Andy Rotman,F:02ded6e20b97,critic,3
Andy Rotman,F:e2bff7956338,critic,8
Andy Rotman,F:cda1a8b3152c,critic,4
Andy Rotman,F:b81ddc038404,critic,1
Mohammed Rouda,F:125061f190de,critic,5
Mohammed Rouda,F:477977925947,critic,2
Mohammed Rouda,F:b5a06746734d,critic,10
Mohammed Rouda,F:7fe15b05ccde,critic,6
Mohammed Rouda,F:4c53a001a92c,critic,3
Mohammed Rouda,F:bf6387f2c8ae,critic,9
Mohammed Rouda,F:fbfc282cbfbb,critic,4
Mohammed Rouda,F:a6b2d4ef6e92,critic,1
Mohammed Rouda,F:4178c0f6fbb7,critic,7
Mohammed Rouda,F:e2bff7956338,critic,8
Baptiste Roux,F:b5a06746734d,critic,10
Baptiste Roux,F:b8c65bcb3d78,critic,4
Baptiste Roux,F:6ef9ec2a60f2,critic,5
Baptiste Roux,F:fd39b1974fc7,critic,3
Baptiste Roux,F:29e8c2663329,critic,8
Baptiste Roux,F:75046ffb9b38,critic,7
Baptiste Roux,F:e0e18f9ed1bc,critic,1
Baptiste Roux,F:bf6387f2c8ae,critic,9
Baptiste Roux,F:21c9b6bcddaa,critic,2
Baptiste Roux,F:114ae73dd3a7,critic,6
Philippe Rouyer,F:a6b2d4ef6e92,critic,3
Philippe Rouyer,F:4178c0f6fbb7,critic,6
Philippe Rouyer,F:bf6387f2c8ae,critic,10
Philippe Rouyer,F:38ccb3d447c3,critic,7
Philippe Rouyer,F:078c56f7dec6,critic,5
Philippe Rouyer,F:b132d89fef53,critic,9
Philippe Rouyer,F:240c3c3338a1,critic,4
Philippe Rouyer,F:6123013e09d3,critic,1
Philippe Rouyer,F:653f45346bcc,critic,8
Philippe Rouyer,F:4953ffd81613,critic,2
Ronald Rovers,F:6df960d01ebc,critic,5
Ronald Rovers,F:08966bbb6c53,critic,9
Ronald Rovers,F:b6c9ffffa8d4,critic,1
Ronald Rovers,F:7a4937c915f3,critic,3
Ronald Rovers,F:f8abdb2ec9d8,critic,6
Ronald Rovers,F:b132d89fef53,critic,10
Ronald Rovers,F:15298623ef1f,critic,8
Ronald Rovers,F:69ee1e9bf06a,critic,4
Ronald Rovers,F:114ae73dd3a7,critic,7
Ronald Rovers,F:b3c8e2868bec,critic,2
Shelagh Rowan-Legg,F:bee09401fa7d,critic,9
Shelagh Rowan-Legg,F:950c29bf9796,critic,4
Shelagh Rowan-Legg,F:d2ac8fced14e,critic,8
Shelagh Rowan-Legg,F:32f33617395c,critic,5
Shelagh Rowan-Legg,F:74869694acb1,critic,3
Shelagh Rowan-Legg,F:413d2bed80fb,critic,2
Shelagh Rowan-Legg,F:4a7fa7be8c87,critic,6
Shelagh Rowan-Legg,F:69ee1e9bf06a,critic,1
Shelagh Rowan-Legg,F:f53416daf440,critic,7
Shelagh Rowan-Legg,F:325075869126,critic,10
Joe Rubin,F:dfed58b3a670,critic,6
Joe Rubin,F:b339d6c582f0,critic,9
Joe Rubin,F:f0b5476c1dd5,critic,2
Joe Rubin,F:d1b5edb87480,critic,3
Joe Rubin,F:ef4ed5380e4f,critic,8
Joe Rubin,F:d503aea7de3c,critic,4
Joe Rubin,F:84cc262a6766,critic,7
Joe Rubin,F:f042ac0c96fb,critic,1
Joe Rubin,F:590fab2c2110,critic,5
Joe Rubin,F:69f5bed6f836,critic,10
Martin Rubin,F:84fa7c2219d2,critic,3
Martin Rubin,F:a454d3354c22,critic,1
Martin Rubin,F:8fe1bdde11ef,critic,5
Martin Rubin,F:1e8c36f50cef,critic,2
Martin Rubin,F:ec7726632ac1,critic,8
Martin Rubin,F:09035fce59e3,critic,7
Martin Rubin,F:f53416daf440,critic,6
Martin Rubin,F:d117472f572e,critic,9
Martin Rubin,F:76f8cccf860c,critic,4
Martin Rubin,F:b5a06746734d,critic,10
Mey Rude,F:57a1bf06a3b8,critic,9
Mey Rude,F:414feae8774b,critic,5
Mey Rude,F:1174009b97fe,critic,7
Mey Rude,F:f8abdb2ec9d8,critic,10
Mey Rude,F:df1099e94aec,critic,2
Mey Rude,F:1c20b47d3a16,critic,1
Mey Rude,F:af9e3551238b,critic,8
Mey Rude,F:effdc0addc4c,critic,4
Mey Rude,F:1411418a5f42,critic,3
Mey Rude,F:e0a07c197db1,critic,6
Peter Christian Rude,F:2ec8e3a6b8aa,critic,7
Peter Christian Rude,F:b28e965c7734,critic,1
Peter Christian Rude,F:feaa04ac1109,critic,8
Peter Christian Rude,F:078c56f7dec6,critic,5
Peter Christian Rude,F:15cebbda1cd1,critic,4
Peter Christian Rude,F:55ad4fb0baae,critic,3
Peter Christian Rude,F:e2bff7956338,critic,10
Peter Christian Rude,F:944ad783759e,critic,9
Peter Christian Rude,F:7a7c0ff849d4,critic,6
Peter Christian Rude,F:727b4a394724,critic,2
Christine Rüffert,F:9832dcc6e9dd,critic,3
Christine Rüffert,F:2799de28d75f,critic,6
Christine Rüffert,F:4c53a001a92c,critic,5
Christine Rüffert,F:f5b23bc11b1d,critic,8
Christine Rüffert,F:950c29bf9796,critic,10
Christine Rüffert,F:2af5c5bcacdf,critic,7
Christine Rüffert,F:76f8cccf860c,critic,9
Christine Rüffert,F:b3858d1cff92,critic,4
Christine Rüffert,F:8690297bc428,critic,2
Christine Rüffert,F:6cbaca32573a,critic,1
Kivu Ruhorahoza,F:09f3580bb130,director,2
Kivu Ruhorahoza,F:8fc32725b37f,director,6
Kivu Ruhorahoza,F:3607e9f1675c,director,5
Kivu Ruhorahoza,F:39211f8461b7,director,3
Kivu Ruhorahoza,F:6407c8c257a9,director,4
Kivu Ruhorahoza,F:d472058d559a,director,8
Kivu Ruhorahoza,F:7fe15b05ccde,director,9
Kivu Ruhorahoza,F:bee09401fa7d,director,7
Kivu Ruhorahoza,F:1ef41d41be76,director,1
Kivu Ruhorahoza,F:325075869126,director,10
Céline Ruivo,F:72d6d9bf2299,critic,8
Céline Ruivo,F:d117472f572e,critic,9
Céline Ruivo,F:8e8a8b10ef98,critic,5
Céline Ruivo,F:9f96298e4d23,critic,10
Céline Ruivo,F:c29fbb81f64c,critic,7
Céline Ruivo,F:ab5a1975cb2e,critic,4
Céline Ruivo,F:677d552e782e,critic,2
Céline Ruivo,F:92271c7dc38d,critic,6
Céline Ruivo,F:00681ee2b329,critic,3
Céline Ruivo,F:a09a07aef468,critic,1
Paula Arantzazu Ruiz,F:3ffb67c0b2aa,critic,3
Paula Arantzazu Ruiz,F:b5936ac82331,critic,7
Paula Arantzazu Ruiz,F:2f78aa46dcb8,critic,6
Paula Arantzazu Ruiz,F:c7827e6e17bf,critic,4
Paula Arantzazu Ruiz,F:31e3a3512a76,critic,9
Paula Arantzazu Ruiz,F:4e2bc3c14baa,critic,10
Paula Arantzazu Ruiz,F:7fdeecd17aea,critic,8
Paula Arantzazu Ruiz,F:fb9b096a7f12,critic,1
Paula Arantzazu Ruiz,F:6483a057f068,critic,5
Paula Arantzazu Ruiz,F:823ab27adf39,critic,2
Alonso Ruizpalacios,F:2320d0b9141c,director,5
Alonso Ruizpalacios,F:7fe15b05ccde,director,9
