voter_name,canonical_id,sources,positions,voter_types
Michael Chabon,OL:OL274518W,Guardian Top 100;Top Ten Books,3;9,Author
Michael Chabon,OL:OL39360W,Guardian Top 100,2,Author
Michael Chabon,OL:OL59800W,Guardian Top 100,10,Author
Michael Chabon,OL:OL627081W,Top Ten Books,2,
Michael Connelly,K:08a7cf1a0712,Top Ten Books,2,
Michael Connelly,K:3b31f95c4a6f,Top Ten Books,10,
Michael Connelly,K:4f66351958b2,Top Ten Books,9,
Michael Connelly,K:c34e51144bbc,Top Ten Books,6,
Michael Connelly,K:d0a40c7217af,Top Ten Books,4,
Michael Connelly,K:fa6d27467a77,Top Ten Books,7,
Michael Connelly,OL:OL276798W,Top Ten Books,5,
Michael Connelly,OL:OL3140822W,Top Ten Books,3,
Michael Connelly,OL:OL34381078W,Top Ten Books,1,
Michael Connelly,OL:OL98459W,Top Ten Books,8,
Michael Cunningham,K:04ef5684be62,Top Ten Books,7,
Michael Cunningham,K:3b04f3eef439,Top Ten Books,10,
Michael Cunningham,K:bbf3fa01dd65,Top Ten Books,3,
Michael Cunningham,K:bc4aa7549271,Top Ten Books,1,
Michael Cunningham,OL:OL19350876W,Top Ten Books,2,
Michael Cunningham,OL:OL276386W,Top Ten Books,9,
Michael Cunningham,OL:OL34381078W,Top Ten Books,5,
Michael Cunningham,OL:OL39396W,Top Ten Books,4,
Michael Cunningham,OL:OL627084W,Top Ten Books,6,
Michael Cunningham,OL:OL82929W,Top Ten Books,8,
Michael Donkor,OL:OL19350876W,Guardian Top 100,2,Author
Michael Donkor,OL:OL20867W,Guardian Top 100,1,Author
Michael Donkor,OL:OL26733889W,Guardian Top 100,6,Author
Michael Donkor,OL:OL274505W,Guardian Top 100,3,Author
Michael Donkor,OL:OL43041145W,Guardian Top 100,7,Author
Michael Donkor,OL:OL501911W,Guardian Top 100,9,Author
Michael Donkor,OL:OL50565W,Guardian Top 100,10,Author
Michael Donkor,OL:OL627084W,Guardian Top 100,4,Author
Michael Donkor,OL:OL82870W,Guardian Top 100,5,Author
Michael Donkor,OL:OL891786W,Guardian Top 100,8,Author
Michael Griffith,K:87c8463799ea,Top Ten Books,7,
Michael Griffith,K:9d1689f04b64,Top Ten Books,10,
Michael Griffith,OL:OL14868508W,Top Ten Books,2,
Michael Griffith,OL:OL19350876W,Top Ten Books,5,
Michael Griffith,OL:OL20867W,Top Ten Books,9,
Michael Griffith,OL:OL26733889W,Top Ten Books,8,
Michael Griffith,OL:OL274505W,Top Ten Books,3,
Michael Griffith,OL:OL627081W,Top Ten Books,1,
Michael Griffith,OL:OL627084W,Top Ten Books,4,
Michael Griffith,OL:OL67334W,Top Ten Books,6,
Mona Simpson,K:102159e87fc4,Top Ten Books,8,
Mona Simpson,K:1d6d9be6aabe,Top Ten Books,2,
Mona Simpson,K:6b584d1b9428,Top Ten Books,6,
Mona Simpson,OL:OL1095427W,Top Ten Books,9,
Mona Simpson,OL:OL1190289W,Top Ten Books,4,
Mona Simpson,OL:OL20867W,Top Ten Books,7,
Mona Simpson,OL:OL267171W,Top Ten Books,5,
Mona Simpson,OL:OL39396W,Top Ten Books,1,
Mona Simpson,OL:OL53908W,Top Ten Books,10,
Mona Simpson,OL:OL8721462W,Top Ten Books,3,
Nadifa Mohamed,OL:OL1052133W,Guardian Top 100,10,Author
Nadifa Mohamed,OL:OL1858668W,Guardian Top 100,6,Author
Nadifa Mohamed,OL:OL20914620W,Guardian Top 100,9,Author
Nadifa Mohamed,OL:OL25451958W,Guardian Top 100,2,Author
Nadifa Mohamed,OL:OL2980902W,Guardian Top 100,3,Author
Nadifa Mohamed,OL:OL37871715W,Guardian Top 100,8,Author
Nadifa Mohamed,OL:OL3958400W,Guardian Top 100,7,Author
Nadifa Mohamed,OL:OL50548W,Guardian Top 100,1,Author
Nadifa Mohamed,OL:OL5846570W,Guardian Top 100,4,Author
Nadifa Mohamed,OL:OL816266W,Guardian Top 100,5,Author
Naoise Dolan,OL:OL12126363W,Guardian Top 100,7,Author
Naoise Dolan,OL:OL14867081W,Guardian Top 100,8,Author
Naoise Dolan,OL:OL14868508W,Guardian Top 100,5,Author
Naoise Dolan,OL:OL190034W,Guardian Top 100,4,Author
Naoise Dolan,OL:OL228702W,Guardian Top 100,6,Author
Naoise Dolan,OL:OL2883788W,Guardian Top 100,2,Author
Naoise Dolan,OL:OL468850W,Guardian Top 100,10,Author
Naoise Dolan,OL:OL50564W,Guardian Top 100,3,Author
Naoise Dolan,OL:OL671818W,Guardian Top 100,1,Author
Naoise Dolan,OL:OL672263W,Guardian Top 100,9,Author
Natalie Haynes,OL:OL11690127W,Guardian Top 100,1,Author/Journalist
Natalie Haynes,OL:OL15026613W,Guardian Top 100,3,Author/Journalist
Natalie Haynes,OL:OL16810597W,Guardian Top 100,6,Author/Journalist
Natalie Haynes,OL:OL17063057W,Guardian Top 100,8,Author/Journalist
Natalie Haynes,OL:OL17267887W,Guardian Top 100,10,Author/Journalist
Natalie Haynes,OL:OL17625869W,Guardian Top 100,7,Author/Journalist
Natalie Haynes,OL:OL17764501W,Guardian Top 100,9,Author/Journalist
Natalie Haynes,OL:OL19074847W,Guardian Top 100,4,Author/Journalist
Natalie Haynes,OL:OL35700703W,Guardian Top 100,2,Author/Journalist
Natalie Haynes,OL:OL35730490W,Guardian Top 100,5,Author/Journalist
Natasha Walter,OL:OL102389W,Guardian Top 100,1,Author/Journalist
Natasha Walter,OL:OL1449782W,Guardian Top 100,4,Author/Journalist
Natasha Walter,OL:OL16520879W,Guardian Top 100,7,Author/Journalist
Natasha Walter,OL:OL17661158W,Guardian Top 100,8,Author/Journalist
Natasha Walter,OL:OL267171W,Guardian Top 100,3,Author/Journalist
Natasha Walter,OL:OL31259W,Guardian Top 100,9,Author/Journalist
Natasha Walter,OL:OL39396W,Guardian Top 100,6,Author/Journalist
Natasha Walter,OL:OL50548W,Guardian Top 100,2,Author/Journalist
Natasha Walter,OL:OL81295W,Guardian Top 100,10,Author/Journalist
Natasha Walter,OL:OL891786W,Guardian Top 100,5,Author/Journalist
Nikesh Shukla,OL:OL16032925W,Guardian Top 100,1,Author
Nikesh Shukla,OL:OL16607777W,Guardian Top 100,2,Author
Nikesh Shukla,OL:OL17202418W,Guardian Top 100,7,Author
Nikesh Shukla,OL:OL17635446W,Guardian Top 100,10,Author
Nikesh Shukla,OL:OL17921667W,Guardian Top 100,3,Author
Nikesh Shukla,OL:OL1822527W,Guardian Top 100,4,Author
Nikesh Shukla,OL:OL20032812W,Guardian Top 100,8,Author
Nikesh Shukla,OL:OL27778127W,Guardian Top 100,5,Author
Nikesh Shukla,OL:OL2897798W,Guardian Top 100,6,Author
Nikesh Shukla,OL:OL501810W,Guardian Top 100,9,Author
Nina Allan,OL:OL1326310W,Guardian Top 100,3,Author
Nina Allan,OL:OL13632840W,Guardian Top 100,9,Author
Nina Allan,OL:OL166482W,Guardian Top 100,8,Author
Nina Allan,OL:OL1921191W,Guardian Top 100,6,Author
Nina Allan,OL:OL1992198W,Guardian Top 100,7,Author
Nina Allan,OL:OL21170W,Guardian Top 100,4,Author
Nina Allan,OL:OL46615W,Guardian Top 100,1,Author
Nina Allan,OL:OL505439W,Guardian Top 100,2,Author
Nina Allan,OL:OL59434W,Guardian Top 100,10,Author
Nina Allan,OL:OL627081W,Guardian Top 100,5,Author
Nina Stibbe,OL:OL1052133W,Guardian Top 100,3,Author
Nina Stibbe,OL:OL1337126W,Guardian Top 100,9,Author
Nina Stibbe,OL:OL16847W,Guardian Top 100,7,Author
Nina Stibbe,OL:OL20509686W,Guardian Top 100,1,Author
Nina Stibbe,OL:OL228705W,Guardian Top 100,6,Author
Nina Stibbe,OL:OL23199W,Guardian Top 100,4,Author
Nina Stibbe,OL:OL32013322W,Guardian Top 100,5,Author
Nina Stibbe,OL:OL33658335W,Guardian Top 100,8,Author
Nina Stibbe,OL:OL69271W,Guardian Top 100,2,Author
Nina Stibbe,OL:OL8662242W,Guardian Top 100,10,Author
Norman Mailer,K:d4f54d0b665c,Top Ten Books,10,
Norman Mailer,OL:OL102749W,Top Ten Books,7,
Norman Mailer,OL:OL10432709W,Top Ten Books,4,
Norman Mailer,OL:OL1217995W,Top Ten Books,6,
Norman Mailer,OL:OL14867081W,Top Ten Books,9,
Norman Mailer,OL:OL15165350W,Top Ten Books,5,
Norman Mailer,OL:OL166894W,Top Ten Books,3,
Norman Mailer,OL:OL19350876W,Top Ten Books,2,
Norman Mailer,OL:OL267096W,Top Ten Books,1,
Norman Mailer,OL:OL733640W,Top Ten Books,8,
Nussaibah Younis,OL:OL16509148W,Guardian Top 100,1,Author
Nussaibah Younis,OL:OL17343073W,Guardian Top 100,5,Author
Nussaibah Younis,OL:OL17616758W,Guardian Top 100,4,Author
Nussaibah Younis,OL:OL1916914W,Guardian Top 100,9,Author
Nussaibah Younis,OL:OL20878208W,Guardian Top 100,2,Author
Nussaibah Younis,OL:OL24511712W,Guardian Top 100,3,Author
Nussaibah Younis,OL:OL27344918W,Guardian Top 100,8,Author
Nussaibah Younis,OL:OL27811097W,Guardian Top 100,6,Author
Nussaibah Younis,OL:OL27847855W,Guardian Top 100,10,Author
Nussaibah Younis,OL:OL27853003W,Guardian Top 100,7,Author
Olivia Laing,OL:OL1190289W,Guardian Top 100,1,Author
Olivia Laing,OL:OL136820W,Guardian Top 100,2,Author
Olivia Laing,OL:OL14868508W,Guardian Top 100,5,Author
Olivia Laing,OL:OL2386322W,Guardian Top 100,3,Author
Olivia Laing,OL:OL26435W,Guardian Top 100,7,Author
Olivia Laing,OL:OL27217159W,Guardian Top 100,6,Author
Olivia Laing,OL:OL40756300W,Guardian Top 100,4,Author
Olivia Laing,OL:OL46611W,Guardian Top 100,9,Author
Olivia Laing,OL:OL59434W,Guardian Top 100,10,Author
Olivia Laing,OL:OL74293W,Guardian Top 100,8,Author
PD Smith,OL:OL1330246W,Guardian Top 100,1,Author
PD Smith,OL:OL1434640W,Guardian Top 100,2,Author
PD Smith,OL:OL14868508W,Guardian Top 100,4,Author
PD Smith,OL:OL15400582W,Guardian Top 100,6,Author
PD Smith,OL:OL15723133W,Guardian Top 100,9,Author
PD Smith,OL:OL262505W,Guardian Top 100,10,Author
PD Smith,OL:OL47266W,Guardian Top 100,5,Author
PD Smith,OL:OL498463W,Guardian Top 100,3,Author
PD Smith,OL:OL553752W,Guardian Top 100,7,Author
PD Smith,OL:OL7920206W,Guardian Top 100,8,Author
Parinoush Saniee,OL:OL1168007W,Guardian Top 100,2,Author
Parinoush Saniee,OL:OL1168083W,Guardian Top 100,3,Author
Parinoush Saniee,OL:OL15165350W,Guardian Top 100,6,Author
Parinoush Saniee,OL:OL274505W,Guardian Top 100,4,Author
Parinoush Saniee,OL:OL27905681W,Guardian Top 100,9,Author
Parinoush Saniee,OL:OL3440705W,Guardian Top 100,1,Author
Parinoush Saniee,OL:OL498463W,Guardian Top 100,7,Author
Parinoush Saniee,OL:OL676009W,Guardian Top 100,8,Author
Parinoush Saniee,OL:OL796465W,Guardian Top 100,5,Author
Parinoush Saniee,OL:OL8398736W,Guardian Top 100,10,Author
Patrick McGrath,K:93dc6897f134,Top Ten Books,5,
Patrick McGrath,K:93e28f48bab5,Top Ten Books,3,
Patrick McGrath,OL:OL102749W,Top Ten Books,1,
Patrick McGrath,OL:OL16246083W,Top Ten Books,8,
Patrick McGrath,OL:OL21170W,Top Ten Books,4,
Patrick McGrath,OL:OL267096W,Top Ten Books,9,
Patrick McGrath,OL:OL267171W,Top Ten Books,10,
Patrick McGrath,OL:OL34381078W,Top Ten Books,7,
Patrick McGrath,OL:OL38663W,Top Ten Books,2,
Patrick McGrath,OL:OL5721394W,Top Ten Books,6,
Paul Auster,K:009fc9ee2b85,Top Ten Books,9,
Paul Auster,OL:OL102749W,Top Ten Books,3,
Paul Auster,OL:OL1190289W,Top Ten Books,5,
Paul Auster,OL:OL166894W,Top Ten Books,4,
Paul Auster,OL:OL267171W,Top Ten Books,2,
Paul Auster,OL:OL32013322W,Top Ten Books,10,
Paul Auster,OL:OL44222301W,Top Ten Books,1,
Paul Auster,OL:OL455305W,Top Ten Books,7,
Paul Auster,OL:OL498434W,Top Ten Books,8,
Paul Auster,OL:OL86318W,Top Ten Books,6,
Paula Fox,K:04ef5684be62,Top Ten Books,4,
Paula Fox,K:0ed1a323eb37,Top Ten Books,9,
Paula Fox,K:81ff245a8bfa,Top Ten Books,6,
Paula Fox,K:8c4c6c09644e,Top Ten Books,10,
Paula Fox,K:9b18dd743820,Top Ten Books,7,
Paula Fox,K:ef3be8623dfc,Top Ten Books,5,
Paula Fox,OL:OL1190289W,Top Ten Books,2,
Paula Fox,OL:OL20933W,Top Ten Books,8,
Paula Fox,OL:OL267171W,Top Ten Books,1,
Paula Fox,OL:OL468485W,Top Ten Books,3,
Pearl Cleage,K:0bcd22fa5600,Top Ten Books,8,
Pearl Cleage,K:1853076a8c85,Top Ten Books,2,
Pearl Cleage,K:1bf59004ee1f,Top Ten Books,9,
Pearl Cleage,K:1deae2d6a81c,Top Ten Books,7,
Pearl Cleage,K:2646e0cbd1fb,Top Ten Books,6,
Pearl Cleage,K:477c9d08e620,Top Ten Books,5,
Pearl Cleage,OL:OL23205W,Top Ten Books,10,
Pearl Cleage,OL:OL274505W,Top Ten Books,1,
Pearl Cleage,OL:OL27778127W,Top Ten Books,3,
Pearl Cleage,OL:OL3140822W,Top Ten Books,4,
Percival Everett,K:5e80ea6b9d08,Top Ten Books,9,
Percival Everett,K:81ff245a8bfa,Top Ten Books,7,
Percival Everett,K:90e7c6ad9946,Top Ten Books,5,
Percival Everett,K:c38bae3f9782,Top Ten Books,2,
Percival Everett,K:ddb8f05c3627,Top Ten Books,6,
Percival Everett,K:ec96ab3c1683,Top Ten Books,8,
Percival Everett,OL:OL32013322W,Top Ten Books,1,
Percival Everett,OL:OL495470W,Top Ten Books,4,
Percival Everett,OL:OL53908W,Top Ten Books,3,
Percival Everett,OL:OL697429W,Top Ten Books,10,
Peter Blauner,K:3d8256fe2668,Top Ten Books,8,
Peter Blauner,K:7c9dee7eea81,Top Ten Books,4,
Peter Blauner,K:de786bfe883b,Top Ten Books,7,
Peter Blauner,K:f1f161897fa8,Top Ten Books,6,
Peter Blauner,K:f3ee75551dbf,Top Ten Books,5,
Peter Blauner,K:fcd0044b6f11,Top Ten Books,3,
Peter Blauner,OL:OL15400582W,Top Ten Books,10,
Peter Blauner,OL:OL267096W,Top Ten Books,1,
Peter Blauner,OL:OL74666W,Top Ten Books,9,
Peter Blauner,OL:OL98587W,Top Ten Books,2,
Peter Cameron,K:2b24f3659ce7,Top Ten Books,10,
Peter Cameron,K:44c5d47ee599,Top Ten Books,5,
Peter Cameron,K:587bd9af598e,Top Ten Books,1,
Peter Cameron,K:91b0a9fa0abe,Top Ten Books,4,
Peter Cameron,K:9a0ea9d7f91e,Top Ten Books,2,
Peter Cameron,K:c7e7d2f655c6,Top Ten Books,3,
Peter Cameron,K:f01b5be61f50,Top Ten Books,9,
Peter Cameron,K:f1ab318088af,Top Ten Books,6,
Peter Cameron,OL:OL2009202W,Top Ten Books,8,
Peter Cameron,OL:OL480955W,Top Ten Books,7,
Peter Carey,OL:OL1095427W,Top Ten Books,10,
Peter Carey,OL:OL19350876W,Top Ten Books,1,
Peter Carey,OL:OL20867W,Top Ten Books,5,
Peter Carey,OL:OL267096W,Top Ten Books,6,
Peter Carey,OL:OL274518W,Top Ten Books,8,
Peter Carey,OL:OL276365W,Top Ten Books,9,
Peter Carey,OL:OL32013322W,Top Ten Books,2,
Peter Carey,OL:OL44222301W,Top Ten Books,4,
Peter Carey,OL:OL46615W,Top Ten Books,7,
Peter Carey,OL:OL8721462W,Top Ten Books,3,
Philip Caputo,K:77a9e9d519f7,Top Ten Books,1,
Philip Caputo,K:aa2ae157f2a5,Top Ten Books,8,
Philip Caputo,K:addeb3f5ad0c,Top Ten Books,4,
Philip Caputo,K:bd646529eae4,Top Ten Books,6,
Philip Caputo,K:d2d9f9b0f145,Top Ten Books,10,
Philip Caputo,K:d6a7af191ac4,Top Ten Books,2,
Philip Caputo,OL:OL19350876W,Top Ten Books,5,
Philip Caputo,OL:OL267096W,Top Ten Books,7,
Philip Caputo,OL:OL38663W,Top Ten Books,9,
Philip Caputo,OL:OL93082W,Top Ten Books,3,
Philippe Sands,OL:OL14861980W,Guardian Top 100,8,Academic
Philippe Sands,OL:OL157104W,Guardian Top 100,4,Academic
Philippe Sands,OL:OL1647068W,Guardian Top 100,1,Academic
Philippe Sands,OL:OL17764836W,Guardian Top 100,3,Academic
Philippe Sands,OL:OL19663905W,Guardian Top 100,6,Academic
Philippe Sands,OL:OL1993508W,Guardian Top 100,10,Academic
Philippe Sands,OL:OL21678662W,Guardian Top 100,9,Academic
Philippe Sands,OL:OL498463W,Guardian Top 100,2,Academic
Philippe Sands,OL:OL676009W,Guardian Top 100,7,Academic
Philippe Sands,OL:OL712021W,Guardian Top 100,5,Academic
Porter Shreve,K:3b04f3eef439,Top Ten Books,7,
Porter Shreve,K:655dc7057956,Top Ten Books,4,
Porter Shreve,K:6d7a4faa0e0d,Top Ten Books,5,
Porter Shreve,K:9c46bcbe4006,Top Ten Books,10,
Porter Shreve,OL:OL15165350W,Top Ten Books,2,
Porter Shreve,OL:OL274505W,Top Ten Books,9,
Porter Shreve,OL:OL44222301W,Top Ten Books,1,
Porter Shreve,OL:OL495470W,Top Ten Books,6,
Porter Shreve,OL:OL50564W,Top Ten Books,8,
Porter Shreve,OL:OL8721462W,Top Ten Books,3,
Pratinav Anil,OL:OL1139069W,Guardian Top 100,8,Academic
Pratinav Anil,OL:OL1190289W,Guardian Top 100,1,Academic
Pratinav Anil,OL:OL1326348W,Guardian Top 100,3,Academic
Pratinav Anil,OL:OL14857300W,Guardian Top 100,9,Academic
Pratinav Anil,OL:OL14866824W,Guardian Top 100,6,Academic
Pratinav Anil,OL:OL2074162W,Guardian Top 100,2,Academic
Pratinav Anil,OL:OL2636675W,Guardian Top 100,4,Academic
Pratinav Anil,OL:OL276365W,Guardian Top 100,5,Academic
Pratinav Anil,OL:OL35997793W,Guardian Top 100,10,Academic
Pratinav Anil,OL:OL8972751W,Guardian Top 100,7,Academic
RF Kuang,OL:OL10432709W,Guardian Top 100,5,Author
RF Kuang,OL:OL1063588W,Guardian Top 100,4,Author
RF Kuang,OL:OL14867081W,Guardian Top 100,10,Author
RF Kuang,OL:OL274505W,Guardian Top 100,7,Author
RF Kuang,OL:OL34381078W,Guardian Top 100,2,Author
RF Kuang,OL:OL464512W,Guardian Top 100,6,Author
RF Kuang,OL:OL59048W,Guardian Top 100,8,Author
RF Kuang,OL:OL627081W,Guardian Top 100,1,Author
RF Kuang,OL:OL798425W,Guardian Top 100,9,Author
RF Kuang,OL:OL8996439W,Guardian Top 100,3,Author
Rachel Kushner,OL:OL102749W,Guardian Top 100,1,Author
Rachel Kushner,OL:OL1095427W,Guardian Top 100,7,Author
Rachel Kushner,OL:OL1921185W,Guardian Top 100,10,Author
Rachel Kushner,OL:OL20844W,Guardian Top 100,2,Author
Rachel Kushner,OL:OL3412512W,Guardian Top 100,5,Author
Rachel Kushner,OL:OL34381078W,Guardian Top 100,6,Author
Rachel Kushner,OL:OL495470W,Guardian Top 100,4,Author
Rachel Kushner,OL:OL627084W,Guardian Top 100,9,Author
Rachel Kushner,OL:OL62979W,Guardian Top 100,8,Author
Rachel Kushner,OL:OL82929W,Guardian Top 100,3,Author
Rebecca Liu,OL:OL1230613W,Guardian Top 100,10,Journalist
Rebecca Liu,OL:OL19350876W,Guardian Top 100,3,Journalist
Rebecca Liu,OL:OL21025633W,Guardian Top 100,5,Journalist
Rebecca Liu,OL:OL26582938W,Guardian Top 100,8,Journalist
Rebecca Liu,OL:OL267096W,Guardian Top 100,1,Journalist
Rebecca Liu,OL:OL2943602W,Guardian Top 100,7,Journalist
Rebecca Liu,OL:OL31259W,Guardian Top 100,4,Journalist
Rebecca Liu,OL:OL3198244W,Guardian Top 100,6,Journalist
Rebecca Liu,OL:OL50548W,Guardian Top 100,2,Journalist
Rebecca Liu,OL:OL59863W,Guardian Top 100,9,Journalist
Reynolds Price,K:93056a9c86fa,Top Ten Books,10,
Reynolds Price,K:fed4131b3954,Top Ten Books,9,
Reynolds Price,OL:OL19350876W,Top Ten Books,1,
Reynolds Price,OL:OL26099415W,Top Ten Books,5,
Reynolds Price,OL:OL267096W,Top Ten Books,3,
Reynolds Price,OL:OL39396W,Top Ten Books,8,
Reynolds Price,OL:OL43041145W,Top Ten Books,6,
Reynolds Price,OL:OL44927W,Top Ten Books,4,
Reynolds Price,OL:OL62979W,Top Ten Books,7,
Reynolds Price,OL:OL8721462W,Top Ten Books,2,
Richard Osman,OL:OL10426441W,Guardian Top 100,4,Author
Richard Osman,OL:OL112983W,Guardian Top 100,1,Author
Richard Osman,OL:OL134601W,Guardian Top 100,3,Author
Richard Osman,OL:OL16809803W,Guardian Top 100,6,Author
Richard Osman,OL:OL16810448W,Guardian Top 100,5,Author
Richard Osman,OL:OL20867W,Guardian Top 100,8,Author
Richard Osman,OL:OL228702W,Guardian Top 100,9,Author
Richard Osman,OL:OL26424W,Guardian Top 100,10,Author
Richard Osman,OL:OL274505W,Guardian Top 100,7,Author
Richard Osman,OL:OL59434W,Guardian Top 100,2,Author
Richard Powers,K:450eb07e587b,Top Ten Books,10,
Richard Powers,K:b57874a47c85,Top Ten Books,5,
Richard Powers,OL:OL102749W,Top Ten Books,25,
Richard Powers,OL:OL1190289W,Top Ten Books,35,
Richard Powers,OL:OL12791W,Top Ten Books,45,
Richard Powers,OL:OL14866824W,Top Ten Books,30,
Richard Powers,OL:OL27448W,Top Ten Books,15,
Richard Powers,OL:OL86318W,Top Ten Books,20,
Richard Powers,OL:OL8721462W,Top Ten Books,40,
Rick Moody,K:26a310599722,Top Ten Books,2,
Rick Moody,OL:OL102749W,Top Ten Books,5,
Rick Moody,OL:OL10432709W,Top Ten Books,6,
Rick Moody,OL:OL14866824W,Top Ten Books,10,
Rick Moody,OL:OL19350876W,Top Ten Books,7,
Rick Moody,OL:OL32013322W,Top Ten Books,4,
Rick Moody,OL:OL39396W,Top Ten Books,9,
Rick Moody,OL:OL44222301W,Top Ten Books,3,
Rick Moody,OL:OL86318W,Top Ten Books,8,
Rick Moody,OL:OL93082W,Top Ten Books,1,
Rishi Dastidar,OL:OL11927W,Guardian Top 100,1,
Rishi Dastidar,OL:OL16313W,Guardian Top 100,4,
Rishi Dastidar,OL:OL1707618W,Guardian Top 100,10,
Rishi Dastidar,OL:OL20867W,Guardian Top 100,3,
Rishi Dastidar,OL:OL267096W,Guardian Top 100,2,
Rishi Dastidar,OL:OL32013322W,Guardian Top 100,5,
Rishi Dastidar,OL:OL457179W,Guardian Top 100,7,
Rishi Dastidar,OL:OL464517W,Guardian Top 100,8,
Rishi Dastidar,OL:OL466942W,Guardian Top 100,9,
Rishi Dastidar,OL:OL754948W,Guardian Top 100,6,
Robb Forman Dew,K:11db7aaa5eac,Top Ten Books,4,
Robb Forman Dew,K:4d4b9f43727e,Top Ten Books,7,
Robb Forman Dew,K:addeb3f5ad0c,Top Ten Books,5,
Robb Forman Dew,K:c7f77816dbd2,Top Ten Books,1,
Robb Forman Dew,OL:OL151411W,Top Ten Books,9,
Robb Forman Dew,OL:OL15165350W,Top Ten Books,6,
Robb Forman Dew,OL:OL267171W,Top Ten Books,2,
Robb Forman Dew,OL:OL26733889W,Top Ten Books,8,
Robb Forman Dew,OL:OL276798W,Top Ten Books,10,
Robb Forman Dew,OL:OL468485W,Top Ten Books,3,
Robert B. Parker,K:04ef5684be62,Top Ten Books,7,
Robert B. Parker,K:a6094632e300,Top Ten Books,1,
Robert B. Parker,K:a7c3b274f87c,Top Ten Books,6,
Robert B. Parker,K:fbe28ea907ef,Top Ten Books,3,
Robert B. Parker,OL:OL1217995W,Top Ten Books,9,
Robert B. Parker,OL:OL15400582W,Top Ten Books,8,
Robert B. Parker,OL:OL276470W,Top Ten Books,10,
Robert B. Parker,OL:OL34381078W,Top Ten Books,2,
Robert B. Parker,OL:OL47266W,Top Ten Books,5,
Robert B. Parker,OL:OL53908W,Top Ten Books,4,
Robert Coover,K:0f8ff0529f09,Top Ten Books,10,
Robert Coover,K:58e8ae773c4c,Top Ten Books,5,
Robert Coover,K:6a405b4c5ae0,Top Ten Books,9,
Robert Coover,K:969b47058d9c,Top Ten Books,8,
Robert Coover,K:bc4aa7549271,Top Ten Books,5,
Robert Coover,K:daa94665cde4,Top Ten Books,2,
Robert Coover,K:ddf7db56b887,Top Ten Books,3,
Robert Coover,K:e0e175903a2c,Top Ten Books,1,
Robert Coover,K:ef6aa2e15e06,Top Ten Books,5,
Robert Coover,OL:OL102749W,Top Ten Books,6,
Robert Coover,OL:OL44222301W,Top Ten Books,4,
Robert Coover,OL:OL86318W,Top Ten Books,7,
Robert Goolrick,K:096e7d480771,Top Ten Books,8,
Robert Goolrick,K:0e16b3a111b7,Top Ten Books,3,
Robert Goolrick,K:3d8256fe2668,Top Ten Books,4,
Robert Goolrick,K:41363635176b,Top Ten Books,10,
Robert Goolrick,K:5fcc86b529ea,series_explode,,
Robert Goolrick,K:aa9d8baf7d95,Top Ten Books,6,
Robert Goolrick,OL:OL1190289W,Top Ten Books,1,
Robert Goolrick,OL:OL19350876W,Top Ten Books,5,
Robert Goolrick,OL:OL267096W,Top Ten Books,2,
Robert Goolrick,OL:OL3140822W,Top Ten Books,7,
Robert Goolrick,OL:OL42718662W,series_explode,,
Robert Goolrick,OL:OL463809W,series_explode,,
Robert Goolrick,OL:OL463820W,series_explode,,
Robert Morgan,K:13977efd1a72,Top Ten Books,3,
Robert Morgan,K:b88ea723aa90,Top Ten Books,9,
Robert Morgan,K:c99f3f06678b,Top Ten Books,1,
Robert Morgan,K:d2d9f9b0f145,Top Ten Books,2,
Robert Morgan,OL:OL20867W,Top Ten Books,5,
Robert Morgan,OL:OL23205W,Top Ten Books,10,
Robert Morgan,OL:OL267171W,Top Ten Books,4,
Robert Morgan,OL:OL40885W,Top Ten Books,7,
Robert Morgan,OL:OL53908W,Top Ten Books,8,
Robert Morgan,OL:OL8662242W,Top Ten Books,6,
Robert Pinsky,K:017afa232b50,Top Ten Books,6,
Robert Pinsky,K:1953ba5c8e84,Top Ten Books,8,
Robert Pinsky,K:450eb07e587b,Top Ten Books,2,
Robert Pinsky,K:bc4aa7549271,Top Ten Books,3,
Robert Pinsky,K:c254788e9d13,Top Ten Books,10,
Robert Pinsky,K:de8ae851971a,Top Ten Books,1,
Robert Pinsky,K:ef3be8623dfc,Top Ten Books,9,
Robert Pinsky,OL:OL151411W,Top Ten Books,7,
Robert Pinsky,OL:OL86318W,Top Ten Books,5,
Robert Pinsky,OL:OL93082W,Top Ten Books,4,
Robert Wilson,K:070d3b8bcaf9,Top Ten Books,3,
Robert Wilson,K:2ba7f9e2d3da,Top Ten Books,7,
Robert Wilson,K:79eacb04d3c3,Top Ten Books,10,
Robert Wilson,K:e196441b3ce0,Top Ten Books,1,
Robert Wilson,K:fa6d27467a77,Top Ten Books,5,
Robert Wilson,OL:OL274518W,Top Ten Books,9,
Robert Wilson,OL:OL34381078W,Top Ten Books,2,
Robert Wilson,OL:OL38663W,Top Ten Books,4,
Robert Wilson,OL:OL41368739W,Top Ten Books,6,
Robert Wilson,OL:OL953028W,Top Ten Books,8,
Ron Rash,K:3b04f3eef439,Top Ten Books,8,
Ron Rash,K:addeb3f5ad0c,Top Ten Books,1,
Ron Rash,K:d2d9f9b0f145,Top Ten Books,6,
Ron Rash,K:ee34a6c50dbf,Top Ten Books,3,
Ron Rash,K:fbe28ea907ef,Top Ten Books,2,
Ron Rash,OL:OL102749W,Top Ten Books,4,
