row_index,voter_name,raw_title,raw_year,raw_director,canonical_id,resolved_year,flag_types
8660,Maggi Hurt,Death of a Nation  The Timor Conspiracy,1994,David Munro,F:8a6c0bc8c881,1994,
8661,Maggi Hurt,A Matter of Life and Death,1946,"Michael Powell, Emeric Pressburger",F:b2910882a46d,1946,
8662,José Antonio Hurtado Alvarez,The Searchers,1956,John Ford,F:d117472f572e,1956,
8663,José Antonio Hurtado Alvarez,The Magnificent Ambersons,1942,Orson Welles,F:9503b95b7798,1942,
8664,José Antonio Hurtado Alvarez,Vertigo,1958,Alfred Hitchcock,F:b5a06746734d,1958,
8665,José Antonio Hurtado Alvarez,Out of the Past,1947,Jacques Tourneur,F:79c30aef6e24,1947,
8666,José Antonio Hurtado Alvarez,"Paris, Texas",1984,Wim Wenders,F:17fcc038144d,1984,
8667,José Antonio Hurtado Alvarez,The River,1951,Jean Renoir,F:6c6d0bc5ce49,1951,
8668,José Antonio Hurtado Alvarez,Tokyo Story,1953,Yasujirō Ozu,F:9f96298e4d23,1953,
8669,José Antonio Hurtado Alvarez,Plácido,1961,Luis García Berlanga,F:afd704ac0dcc,1961,
8670,José Antonio Hurtado Alvarez,Battleship Potemkin,1925,Sergei M. Eisenstein,F:95bd800bd9e5,1925,
8671,José Antonio Hurtado Alvarez,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
8672,Moin Hussain,Uncle Boonmee Who Can Recall His Past Lives,2010,Apichatpong Weerasethakul,F:77324d1d150c,2010,
8673,Moin Hussain,Morvern Callar,2001,Lynne Ramsay,F:65393b2ac77a,2001,
8674,Moin Hussain,[Safe],1994,Todd Haynes,F:d2f10817bb1e,1994,
8675,Moin Hussain,"As I Was Moving Ahead, Occasionally I Saw Brief Glimpses of Beauty",2000,Jonas Mekas,F:432bbc185cbb,2000,
8676,Moin Hussain,Dog Star Man,1964,Stan Brakhage,F:8509b531b601,1964,
8677,Moin Hussain,Eraserhead,1976,David Lynch,F:d0416491dc50,1976,
8678,Moin Hussain,Punch-drunk Love,2002,Paul Thomas Anderson,F:91da2062cc0a,2002,
8679,Moin Hussain,Don't Look Now,1973,Nicolas Roeg,F:23bcdf10e622,1973,
8680,Moin Hussain,Tokyo Story,1953,Yasujirō Ozu,F:9f96298e4d23,1953,
8681,Moin Hussain,Old Joy,2005,Kelly Reichardt,F:1e8b45df0ba0,2005,
8682,Pamela Hutchinson,À Propos De Nice,1930,"Jean Vigo, Boris Kaufman",F:3ffb67c0b2aa,1930,
8683,Pamela Hutchinson,Cameraperson,2016,Kirsten Johnson,F:2eb5e0cd3ccf,2016,
8684,Pamela Hutchinson,Cléo from 5 to 7,1962,Agnès Varda,F:cb689f3e2a97,1962,
8685,Pamela Hutchinson,Daughters of the Dust,1991,Julie Dash,F:32f33617395c,1991,
8686,Pamela Hutchinson,In a Lonely Place,1950,Nicholas Ray,F:7fa585215d06,1950,
8687,Pamela Hutchinson,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
8688,Pamela Hutchinson,Ménilmontant,1926,Dimitri Kirsanoff,F:fe7ec09da724,1926,
8689,Pamela Hutchinson,Earth,1930,Alexander Dovzhenko,F:83d479d3ae29,1930,
8690,Pamela Hutchinson,The Red Shoes,1948,"Michael Powell, Emeric Pressburger",F:0a600f29226c,1948,
8691,Pamela Hutchinson,Suspense,1913,"Lois Weber, Phillips Smalley",F:1ec59921ffd0,1913,
8692,Adam Hyman,Persona,1966,Ingmar Bergman,F:97b42f962368,1966,
8693,Adam Hyman,A Tale of the Wind,1988,"Joris Ivens, Marceline Loridan",F:51a5d769d9e4,1988,
8694,Adam Hyman,Sátántangó,1994,Béla Tarr,F:114ae73dd3a7,1994,
8695,Adam Hyman,Tokyo Story,1953,Yasujirō Ozu,F:9f96298e4d23,1953,
8696,Adam Hyman,Charulata,1964,Satyajit Ray,F:1a68aefe7ea1,1964,
8697,Adam Hyman,3 Women,1977,Robert Altman,F:68f067eb3cf7,1977,
8698,Adam Hyman,Meshes of the Afternoon,1943,"Maya Deren, Alexander Hackenschmied",F:090832505b0f,1943,
8699,Adam Hyman,A Grin without a Cat,1977,Chris Marker,F:d96a36d37e4e,1977,
8700,Adam Hyman,Lawrence of Arabia,1962,David Lean,F:cbca9660da1d,1962,
8701,Adam Hyman,Man with a Movie Camera,1929,Dziga Vertov,F:69f5bed6f836,1929,
8702,Eric Hynes,A Woman under the Influence,1974,John Cassavetes,F:c78c6b97f980,1974,
8703,Eric Hynes,2001: A Space Odyssey,1968,Stanley Kubrick,F:b132d89fef53,1968,
8704,Eric Hynes,Shoah,1985,Claude Lanzmann,F:cbb0587ba064,1985,
8705,Eric Hynes,Sunrise: A Song of Two Humans,1927,F.W. Murnau,F:e4e5d0b8b474,1927,
8706,Eric Hynes,Symbiopsychotaxiplasm: Take One,1967,William Greaves,F:930e2118f326,1967,
8707,Eric Hynes,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
8708,Eric Hynes,Tokyo Story,1953,Yasujirō Ozu,F:9f96298e4d23,1953,
8709,Eric Hynes,Beau travail,1998,Claire Denis,F:325075869126,1998,
8710,Eric Hynes,The Right Stuff,1983,Philip Kaufman,F:6e32d636769c,1983,
8711,Eric Hynes,Andrei Rublev,1966,Andrei Tarkovsky,F:b5749f03606c,1966,
8712,Pasquale Iannone,Army of Shadows,1969,Jean-Pierre Melville,F:ef039f7a68b5,1969,
8713,Pasquale Iannone,The Ascent,1976,Larissa Shepitko,F:69dee05125cb,1976,
8714,Pasquale Iannone,Bastards,2013,Claire Denis,F:db739cff8eb8,2013,
8715,Pasquale Iannone,Casino,1995,Martin Scorsese,F:96db1ec94fd6,1995,
8716,Pasquale Iannone,Roma,1972,Federico Fellini,F:3a7dbc0df0c9,1972,
8717,Pasquale Iannone,The Friends of Eddie Coyle,1973,Peter Yates,F:b7200e673fa2,1973,
8718,Pasquale Iannone,Tokyo No Yado,1935,Yasujirō Ozu,F:6b95d897c319,1935,
8719,Pasquale Iannone,Kaos,1984,"Paolo Taviani, Vittorio Taviani",F:581429551782,1984,
8720,Pasquale Iannone,Professione: reporter,1974,Michelangelo Antonioni,F:a50461292bc4,1974,
8721,Pasquale Iannone,C'Eravamo Tanto Amati,1974,Ettore Scola,F:d4ee0330f69e,1974,
8722,Armando Iannucci,2001: A Space Odyssey,1968,Stanley Kubrick,F:b132d89fef53,1968,
8723,Armando Iannucci,The Godfather,1972,Francis Ford Coppola,F:e2bff7956338,1972,
8724,Armando Iannucci,The Battle of Algiers,1966,Gillo Pontecorvo,F:02ded6e20b97,1966,
8725,Armando Iannucci,The Great Dictator,1940,Charles Chaplin,F:8a2cf62378e3,1940,
8726,Armando Iannucci,Nashville,1975,Robert Altman,F:6153eeb1ef64,1975,
8727,Armando Iannucci,Annie Hall,1977,Woody Allen,F:7c54b4356371,1977,
8728,Armando Iannucci,Alien,1979,Ridley Scott,F:3779236f3701,1979,
8729,Armando Iannucci,Festen,1998,Thomas Vinterberg,F:fd1c97f46249,1998,
8730,Armando Iannucci,Ran,1985,Akira Kurosawa,F:477977925947,1985,
8731,Armando Iannucci,Monty Python's Life of Brian,1979,Terry Jones,F:8434936e6154,1979,
8732,Wendy Ide,The Lady Eve,1941,Preston Sturges,F:c5f22456b724,1941,
8733,Wendy Ide,The 400 Blows,1959,François Truffaut,F:a5083fa04636,1959,
8734,Wendy Ide,Wanda,1970,Barbara Loden,F:15bcedf51ef8,1970,
8735,Wendy Ide,The Conformist,1970,Bernardo Bertolucci,F:ed09733fe458,1970,
8736,Wendy Ide,Beau travail,1998,Claire Denis,F:325075869126,1998,
8737,Wendy Ide,Sunrise: A Song of Two Humans,1927,F.W. Murnau,F:e4e5d0b8b474,1927,
8738,Wendy Ide,I Vitelloni,1953,Federico Fellini,F:e52595f9a0ff,1953,
8739,Wendy Ide,Children of Men,2006,Alfonso Cuarón,F:494fd4aacc71,2006,
8740,Wendy Ide,The Shining,1980,Stanley Kubrick,F:6ef9ec2a60f2,1980,
8741,Wendy Ide,Wall-E,2008,Andrew Stanton,F:3c85ccd7c210,2008,
8742,Eulàlia Iglesias Huix,Late Spring,1949,Yasujirō Ozu,F:7cdcf0b32a06,1949,
8743,Eulàlia Iglesias Huix,Sunrise: A Song of Two Humans,1927,F.W. Murnau,F:e4e5d0b8b474,1927,
8744,Eulàlia Iglesias Huix,In Vanda's Room,2000,Pedro Costa,F:ec983a6c1ee5,2000,
8745,Eulàlia Iglesias Huix,The Souvenir,2018,Joanna Hogg,F:219f0fe7d6f9,2018,
8746,Eulàlia Iglesias Huix,La Maman et la Putain,1973,Jean Eustache,F:f487433720d3,1973,
8747,Eulàlia Iglesias Huix,The Man Who Shot Liberty Valance,1962,John Ford,F:87ddccd7c29d,1962,
8748,Eulàlia Iglesias Huix,Tulitikkutehtaan Tyttö,1990,Aki Kaurismäki,F:5fedfb24d51d,1990,
8749,Eulàlia Iglesias Huix,Persona,1966,Ingmar Bergman,F:97b42f962368,1966,
8750,Eulàlia Iglesias Huix,Letter from an Unknown Woman,1948,Max Ophuls,F:122fb2de00e8,1948,
8751,Eulàlia Iglesias Huix,Sans Soleil,1982,Chris Marker,F:8fc32725b37f,1982,
8752,Javier Ikaz,The Spirit of the Beehive,1973,Víctor Erice,F:b339d6c582f0,1973,
8753,Javier Ikaz,The Exterminating Angel,1962,Luis Buñuel,F:7e52230dd02d,1962,
8754,Javier Ikaz,Manhattan,1979,Woody Allen,F:7de0eaabaf36,1979,
8755,Javier Ikaz,Persona,1966,Ingmar Bergman,F:97b42f962368,1966,
8756,Javier Ikaz,Vida En Sombras,1949,Lorenzo Llobet Gracía,F:3f5b12f3358f,1949,
8757,Javier Ikaz,Rashomon,1950,Akira Kurosawa,F:bee09401fa7d,1950,
8758,Javier Ikaz,Repulsion,1965,Roman Polanski,F:a6d7e0a65cf8,1965,
8759,Javier Ikaz,The 400 Blows,1959,François Truffaut,F:a5083fa04636,1959,
8760,Javier Ikaz,In Vanda's Room,2000,Pedro Costa,F:ec983a6c1ee5,2000,
8761,Javier Ikaz,Close-up,1989,Abbas Kiarostami,F:944ad783759e,1989,
8762,Philip Ilson,Night Mail,1936,"Harry Watt, Basil Charles Wright",F:08b12d19d379,1936,
8763,Philip Ilson,Meshes of the Afternoon,1943,"Maya Deren, Alexander Hackenschmied",F:090832505b0f,1943,
8764,Philip Ilson,Look at Britain - 2  We Are the Lambeth Boys,1959,Karel Reisz,F:6e965f961bec,1959,
8765,Philip Ilson,Tunde's Film,1973,"Tunde Ikoli, Maggie Pinhorn",F:bb3d2061b32f,1973,
8766,Philip Ilson,Hedgehog in the Fog,1975,Yuri Norstein,F:c0b54188d528,1975,
8767,Philip Ilson,After Cease To Exist,1977,COUM Transmissions,F:7c039de4152a,1977,
8768,Philip Ilson,Klipperty Klopp,1984,Andrew Kötting,F:16e8141546aa,1984,
8769,Philip Ilson,The Smiths - The Queen Is Dead,1986,"Derek Jarman, John Maybury, Richard Heslop, Christopher Hughes, Sally Yeadon",F:3c180a374f2c,1986,
8770,Philip Ilson,Dad's Dead,2002,Chris Shepherd,F:92267ca14878,2002,
8771,Philip Ilson,Wasp,2003,Andrea Arnold,F:984b0f1c1175,2003,
8772,Alejandro González Iñárritu,Andrei Rublev,1966,Andrei Tarkovsky,F:b5749f03606c,1966,
8773,Alejandro González Iñárritu,L' albero degli zoccoli,1978,Ermanno Olmi,F:7be38868e0ce,1978,
8774,Alejandro González Iñárritu,Du Levande,2007,Roy Andersson,F:656e29a90259,2007,
8775,Alejandro González Iñárritu,L'avventura,1960,Michelangelo Antonioni,F:15298623ef1f,1960,
8776,Alejandro González Iñárritu,Ordet,1955,Carl Th. Dreyer,F:d8e24aa1ab58,1955,
8777,Alejandro González Iñárritu,Playtime,1967,Jacques Tati,F:75046ffb9b38,1967,
8778,Alejandro González Iñárritu,Persona,1966,Ingmar Bergman,F:97b42f962368,1966,
8779,Alejandro González Iñárritu,Le Mépris,1963,Jean-Luc Godard,F:8fe1bdde11ef,1963,
8780,Alejandro González Iñárritu,Le Charme discret de la bourgeoisie,1972,Luis Buñuel,F:d210c0d5f689,1972,
8781,Alejandro González Iñárritu,La dolce vita,1960,Federico Fellini,F:069cda2e3235,1960,
8782,May Adadol Ingawanij,Nihon No Yoru To Kiri,1960,Nagisa Oshima,F:b4f86b2fbbfd,1960,
8783,May Adadol Ingawanij,Tongpan,1977,"Yuthana Mukdasanit, Surachai Janthimathorn",F:6e1c8eb8c528,1977,
8784,May Adadol Ingawanij,Why Is Yellow the Middle of the Rainbow?,1984/1994,Kidlat Tahimik,F:c8e09f05e900,,YEAR_AMBIGUOUS
8785,May Adadol Ingawanij,Pom Poko,1994,Isao Takahata,F:b85000de8053,1994,
8786,May Adadol Ingawanij,Cemetery of Splendour,2015,Apichatpong Weerasethakul,F:553ecfd38a6f,2015,
8787,May Adadol Ingawanij,By the Time It Gets Dark,2016,Anocha Suwichakornpong,F:17fa18b11736,2016,
8788,May Adadol Ingawanij,Letters from Panduranga,2015,Nguyen Trinh Thi,F:cedcb1ca9043,2015,
8789,May Adadol Ingawanij,Nervous Translation,2017,Shireen Seno,F:3a7cbd30dbd5,2017,
8790,May Adadol Ingawanij,A Lullaby to the Sorrowful Mystery,2016,Lav Diaz,F:0d39a7817f1f,2016,
8791,May Adadol Ingawanij,Two Meetings and a Funeral,2017,Naeem Mohaiemen,F:d3547320e36d,2017,
8792,Nachman Ingber,Tokyo Story,1953,Yasujirō Ozu,F:9f96298e4d23,1953,
8793,Nachman Ingber,8 1/2,1963,Federico Fellini,F:83ebc8b43c9d,1963,
8794,Nachman Ingber,The Passion of Joan of Arc,1927,Carl Th. Dreyer,F:ec7726632ac1,1927,
8795,Nachman Ingber,La notte,1961,Michelangelo Antonioni,F:296c885895bb,1961,
8796,Nachman Ingber,Vivre sa vie,1962,Jean-Luc Godard,F:20a0a276094a,1962,
8797,Nachman Ingber,Rashomon,1950,Akira Kurosawa,F:bee09401fa7d,1950,
8798,Nachman Ingber,Persona,1966,Ingmar Bergman,F:97b42f962368,1966,
8799,Nachman Ingber,Citizen Kane,1941,Orson Welles,F:bf6387f2c8ae,1941,
8800,Nachman Ingber,The Last Laugh,1924,F.W. Murnau,F:3af703bb3bf8,1924,
8801,Nachman Ingber,Modern Times,1936,Charles Chaplin,F:665eab0ab9d1,1936,
8802,Grazia Ingravalle,Battleship Potemkin,1925,Sergei M. Eisenstein,F:95bd800bd9e5,1925,
8803,Grazia Ingravalle,Gone with the Wind,1939,Victor Fleming,F:afa2cf1bc931,1939,
8804,Grazia Ingravalle,Stories We Tell,2012,Sarah Polley,F:4925de5e6090,2012,
8805,Grazia Ingravalle,Apur Sansar,1958,Satyajit Ray,F:c075ca5a9bd2,1958,
8806,Grazia Ingravalle,Beau travail,1998,Claire Denis,F:325075869126,1998,
8807,Grazia Ingravalle,Badlands,1973,Terrence Malick,F:e067866bf78e,1973,
8808,Grazia Ingravalle,Tins for India,1941,Bimal Roy,F:74c0add9a6d7,1941,
8809,Grazia Ingravalle,Film Ist. (1-2),1996–2002,Gustav Deutsch,F:e1d0de9d5667,2002,YEAR_RANGE_LONG
8810,Grazia Ingravalle,Springtime,1929,Mikhail Kaufman,F:47088f18fd55,1929,
8811,Grazia Ingravalle,Poznavaya Belyi Svet,1979,Kira Muratova,F:a775f32ff944,1979,
8812,Dina Iordanova,Örökbefogadas,1975,Márta Mészáros,F:c823f40274e5,1975,
8813,Dina Iordanova,Muna Moto,1973,Jean-Pierre Dikongué Pipa,F:b7b30937b7e5,1973,
8814,Dina Iordanova,Fear Eats the Soul,1974,Rainer Werner Fassbinder,F:10e86670da04,1974,
8815,Dina Iordanova,Tokyo Story,1953,Yasujirō Ozu,F:9f96298e4d23,1953,
8816,Dina Iordanova,La terra trema,1948,Luchino Visconti,F:f26363208aeb,1948,
8817,Dina Iordanova,Stalker,1979,Andrei Tarkovsky,F:125061f190de,1979,
8818,Dina Iordanova,Ju Dou,1990,"Zhang Yimou, Yang Fengliang",F:fff2643fc671,1990,
8819,Dina Iordanova,Duvidha,1973,Mani Kaul,F:c9caaff114b0,1973,
8820,Dina Iordanova,Beau travail,1998,Claire Denis,F:325075869126,1998,
8821,Dina Iordanova,Démanty Noci,1964,Jan Nemec,F:3d3b476c98d2,1964,
8822,Bruce Isaacs,The Godfather,1972,Francis Ford Coppola,F:e2bff7956338,1972,
8823,Bruce Isaacs,Apocalypse Now,1979,Francis Ford Coppola,F:7fe15b05ccde,1979,
8824,Bruce Isaacs,Raiders of the Lost Ark,1981,Steven Spielberg,F:165ea115d0f7,1981,
8825,Bruce Isaacs,There Will Be Blood,2007,Paul Thomas Anderson,F:41d225e6ff0b,2007,
8826,Bruce Isaacs,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
8827,Bruce Isaacs,Once upon a Time in the West,1968,Sergio Leone,F:ea8c30267045,1968,
8828,Bruce Isaacs,Taxi Driver,1976,Martin Scorsese,F:d472058d559a,1976,
8829,Bruce Isaacs,North by Northwest,1959,Alfred Hitchcock,F:176166e412b4,1959,
8830,Bruce Isaacs,Once Upon a Time... in Hollywood,2019,Quentin Tarantino,F:6bd726b305a8,2019,
8831,Bruce Isaacs,Brokeback Mountain,2005,Ang Lee,F:f233e5cf9f43,2005,
8832,Ifa Isfansyah,Parasite,2019,Bong Joon-ho,F:b0360159539e,2019,
8833,Ifa Isfansyah,Drive My Car,2021,Ryusuke Hamaguchi,F:7b19d0d6e7b3,2021,
8834,Ifa Isfansyah,Tokyo Story,1953,Yasujirō Ozu,F:9f96298e4d23,1953,
8835,Ifa Isfansyah,Babel,2006,Alejandro González Iñárritu,F:734b8ecc58b4,2006,
8836,Ifa Isfansyah,Pulp Fiction,1994,Quentin Tarantino,F:93a1beda19cd,1994,
8837,Ifa Isfansyah,Titanic,1997,James Cameron,F:7a8a830211f9,1997,
8838,Ifa Isfansyah,Dare Mo Shiranai,2003,Hirokazu Koreeda,F:b5c4e19cccb8,2003,
8839,Ifa Isfansyah,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
8840,Ifa Isfansyah,Sátántangó,1994,Béla Tarr,F:114ae73dd3a7,1994,
8841,Ifa Isfansyah,Wo Hu Zang Long,2000,Ang Lee,F:79e927c6fa34,2000,
8842,larushka_iz Ivan-Zadeh,Mirror,1975,Andrei Tarkovsky,F:29e8c2663329,1975,
8843,larushka_iz Ivan-Zadeh,A Matter of Life and Death,1946,"Michael Powell, Emeric Pressburger",F:b2910882a46d,1946,
8844,larushka_iz Ivan-Zadeh,The Act of Killing,2012,Joshua Oppenheimer,F:7c9c923f35c0,2012,
8845,larushka_iz Ivan-Zadeh,Tokyo Story,1953,Yasujirō Ozu,F:9f96298e4d23,1953,
8846,larushka_iz Ivan-Zadeh,Singin' in the Rain,1951,"Gene Kelly, Stanley Donen",F:38ccb3d447c3,1951,
8847,larushka_iz Ivan-Zadeh,Mulholland Dr.,2001,David Lynch,F:653f45346bcc,2001,
8848,larushka_iz Ivan-Zadeh,Some Like It Hot,1959,Billy Wilder,F:f44713a09e4d,1959,
8849,larushka_iz Ivan-Zadeh,The Third Man,1949,Carol Reed,F:e9e268170b35,1949,
8850,larushka_iz Ivan-Zadeh,Spirited Away,2001,Hayao Miyazaki,F:fbac63dcd9cf,2001,
8851,larushka_iz Ivan-Zadeh,The Ascent,1976,Larissa Shepitko,F:69dee05125cb,1976,
8852,Stefan Ivančić,A Man Escaped,1956,Robert Bresson,F:feaa04ac1109,1956,
8853,Stefan Ivančić,Blowup,1966,Michelangelo Antonioni,F:db803e57874f,1966,
8854,Stefan Ivančić,Stalker,1979,Andrei Tarkovsky,F:125061f190de,1979,
8855,Stefan Ivančić,Sans Soleil,1982,Chris Marker,F:8fc32725b37f,1982,
8856,Stefan Ivančić,The Green Ray,1986,Eric Rohmer,F:ef557d6c32c4,1986,
8857,Stefan Ivančić,Mutter und Sohn,1997,Aleksandr Sokurov,F:9d950051df5f,1997,
8858,Stefan Ivančić,Magnolia,1999,Paul Thomas Anderson,F:af3336b803be,1999,
8859,Stefan Ivančić,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
8860,Stefan Ivančić,In Vanda's Room,2000,Pedro Costa,F:ec983a6c1ee5,2000,
8861,Stefan Ivančić,Mouton,2013,Marianne Pistone & Gilles Deroo,F:9256289a6e18,2013,
8862,Isabel Ivars,Amores perros,2000,Alejandro González Iñárritu,F:f1a286d2d2b0,2000,
8863,Isabel Ivars,Abre Los Ojos,1997,Alejandro Amenábar,F:293dfc21d09a,1997,
8864,Isabel Ivars,Dolor y gloria,2019,Pedro Almodóvar,F:5d3065bd0abe,2019,
8865,Isabel Ivars,La grande bellezza,2013,Paolo Sorrentino,F:ddcf681c3397,2013,
8866,Isabel Ivars,The City of God,2002,Fernando Meirelles,F:f58915ed95d4,2002,
8867,Isabel Ivars,The Pianist,2002,Roman Polanski,F:e54355b5ed3d,2002,
8868,Isabel Ivars,Psycho,1960,Alfred Hitchcock,F:09035fce59e3,1960,
8869,Isabel Ivars,Le DÎNER DE CONS,1998,Francis Veber,F:a49cc68f493e,1998,
8870,Isabel Ivars,Some Like It Hot,1959,Billy Wilder,F:f44713a09e4d,1959,
8871,Isabel Ivars,The Place beyond the Pines,2012,Derek Cianfrance,F:cfe1054a2d2a,2012,
8872,Usha Iyer,Atlantique,2019,Mati Diop,F:29be497f95ce,2019,
8873,Usha Iyer,Om Shanti Om,2007,Farah Khan,F:b5489ad65bfa,2007,
8874,Usha Iyer,Daughters of the Dust,1991,Julie Dash,F:32f33617395c,1991,
8875,Usha Iyer,The Watermelon Woman,1997,Cheryl Dunye,F:95cb5acf1ea2,1997,
8876,Usha Iyer,Rafiki,2018,Wanuri Kahiu,F:8078ada3fa2f,2018,
8877,Usha Iyer,Do the Right Thing,1989,Spike Lee,F:d1188b34b03c,1989,
8878,Usha Iyer,Intervention Divine,2002,Elia Suleiman,F:25c92cc36090,2002,
8879,Usha Iyer,Pyaasa,1957,Guru Dutt,F:0ea0e00d9fdc,1957,
8880,Usha Iyer,Meghe Dhaka Tara,1960,Ritwik Ghatak,F:b81ddc038404,1960,
8881,Usha Iyer,I Don't Want to Sleep Alone,2006,Tsai Ming-liang,F:d9dced2e3135,2006,
8882,Annemarie Jacir,Beau travail,1998,Claire Denis,F:325075869126,1998,
8883,Annemarie Jacir,In the Mood for Love,2000,Wong Kar Wai,F:08966bbb6c53,2000,
8884,Annemarie Jacir,Rashomon,1950,Akira Kurosawa,F:bee09401fa7d,1950,
8885,Annemarie Jacir,Double Indemnity,1944,Billy Wilder,F:20afe757a6d1,1944,
8886,Annemarie Jacir,The Battle of Algiers,1966,Gillo Pontecorvo,F:02ded6e20b97,1966,
8887,Annemarie Jacir,Bonnie and Clyde,1967,Arthur Penn,F:2778fb647ba0,1967,
8888,Annemarie Jacir,Le notti di Cabiria,1957,Federico Fellini,F:d82151d9c18c,1957,
8889,Annemarie Jacir,The 400 Blows,1959,François Truffaut,F:a5083fa04636,1959,
8890,Annemarie Jacir,Close-up,1989,Abbas Kiarostami,F:944ad783759e,1989,
8891,Annemarie Jacir,Thelma & Louise,1991,Ridley Scott,F:3852b557c520,1991,
8892,Sean Jacobs,The Battle of Algiers,1966,Gillo Pontecorvo,F:02ded6e20b97,1966,
8893,Sean Jacobs,Borom Sarret,1963,Ousmane Sembène,F:d2c78f32bff9,1963,
8894,Sean Jacobs,Do the Right Thing,1989,Spike Lee,F:d1188b34b03c,1989,
8895,Sean Jacobs,The Emperor's Naked Army Marches On,1987,Kazuo Hara,F:e2d7ee3e387f,1987,
8896,Sean Jacobs,In the Year of the Pig,1968,Emile De Antonio,F:9c707a2e0bd5,1968,
8897,Sean Jacobs,Mapantsula,1989,Oliver Schmitz,F:fc1bce53ba45,1989,
8898,Sean Jacobs,Come Back Africa,1959,Lionel Rogoson,F:0350b637bae7,1959,
8899,Sean Jacobs,Sans Soleil,1982,Chris Marker,F:8fc32725b37f,1982,
8900,Sean Jacobs,Fruitvale Station,2013,Ryan Coogler,F:dc23ba92a341,2013,
8901,Sean Jacobs,Monsoon Wedding,2001,Mira Nair,F:459c330913be,2001,
8902,Brian Jacobson,Man with a Movie Camera,1929,Dziga Vertov,F:69f5bed6f836,1929,
8903,Brian Jacobson,Meshes of the Afternoon,1943,"Maya Deren, Alexander Hackenschmied",F:090832505b0f,1943,
8904,Brian Jacobson,The Battle of Algiers,1966,Gillo Pontecorvo,F:02ded6e20b97,1966,
8905,Brian Jacobson,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,Chantal Akerman,F:83c734e30238,1975,
8906,Brian Jacobson,West Indies: The Fugitive Slaves of Liberty,1979,Med Hondo,F:b7b17347ab6a,1979,
8907,Brian Jacobson,Do the Right Thing,1989,Spike Lee,F:d1188b34b03c,1989,
8908,Brian Jacobson,Beau travail,1998,Claire Denis,F:325075869126,1998,
8909,Brian Jacobson,Shi Jie,2004,Jia Zhangke,F:da2a7a0ed7fa,2004,
8910,Brian Jacobson,Nostalgia for the Light,2010,Patricio Guzmán,F:05d1730cfab5,2010,
8911,Brian Jacobson,Purple,2017,John Akomfrah,F:f0cc122eff42,2017,
8912,Harlan Jacobson,Citizen Kane,1941,Orson Welles,F:bf6387f2c8ae,1941,
8913,Harlan Jacobson,Lawrence of Arabia,1962,David Lean,F:cbca9660da1d,1962,
8914,Harlan Jacobson,Fitzcarraldo,1981,Werner Herzog,F:a3d0b4e174aa,1981,
8915,Harlan Jacobson,High Noon,1952,Fred Zinnemann,F:b75ee5f0aa88,1952,
8916,Harlan Jacobson,The Virgin Spring,1960,Ingmar Bergman,F:cc882978bf66,1960,
8917,Harlan Jacobson,The Best Years of Our Lives,1946,William Wyler,F:17628f83ead5,1946,
8918,Harlan Jacobson,Ran,1985,Akira Kurosawa,F:477977925947,1985,
8919,Harlan Jacobson,L' Heure D'Été,2008,Olivier Assayas,F:560e55f76ea0,2008,
8920,Harlan Jacobson,Fanny and Alexander,1982,Ingmar Bergman,F:8703270231ee,1982,
8921,Harlan Jacobson,Friendly Persuasion,1956,William Wyler,F:06e2291989f7,1956,
8922,Juliet Jacques,Battleship Potemkin,1925,Sergei M. Eisenstein,F:95bd800bd9e5,1925,
8923,Juliet Jacques,Sunrise: A Song of Two Humans,1927,F.W. Murnau,F:e4e5d0b8b474,1927,
8924,Juliet Jacques,M,1931,Fritz Lang,F:c0891d475a49,1931,
8925,Juliet Jacques,Tokyo Story,1953,Yasujirō Ozu,F:9f96298e4d23,1953,
8926,Juliet Jacques,Le Mépris,1963,Jean-Luc Godard,F:8fe1bdde11ef,1963,
8927,Juliet Jacques,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1963,Stanley Kubrick,F:ca0238bc4718,1963,
8928,Juliet Jacques,"Aguirre, Wrath of God",1972,Werner Herzog,F:146ec1241d81,1972,
8929,Juliet Jacques,Solaris,1972,Andrei Tarkovsky,F:b09fb8ce622b,1972,
8930,Juliet Jacques,Berlin Alexanderplatz,,,UNRESOLVED:F:e17d00ec9516,,BLANK_YEAR
8931,Juliet Jacques,Werckmeister Harmonies,2000,Béla Tarr,F:9609d2e67c50,2000,
8932,Frédéric Jaeger,L' Inconnu du lac,2013,Alain Guiraudie,F:dabe2aa1ef74,2013,
8933,Frédéric Jaeger,Bukchon Banghyang (The Day He Arrived),2011,Hong Sangsoo,F:c3389fe02bf0,2011,
8934,Frédéric Jaeger,Belle Épine,2010,Rebecca Zlotowski,F:27f48f96b283,2010,
8935,Frédéric Jaeger,Tropical Malady,2004,Apichatpong Weerasethakul,F:f87b3c091815,2004,
