row_id,source,voter_name,position,book_title,book_author,year,openLibraryId,canonical_id,canonical_title
73f2198e0fdccce9,Top Ten Books,Adriana Trigiani,4,Charlotte's Web,E. B. White,1952,,OL:OL483391W,Charlotte's Web
8cf45d89815d08e1,Top Ten Books,Adriana Trigiani,5,Bertha,,1959,,K:5ffdad6601d4,Bertha
45098d9232267f2c,Top Ten Books,Adriana Trigiani,6,Blithe Spirit,Noël Coward,1941,,K:b874087092e5,Blithe Spirit
c431d12beb24f1f8,Top Ten Books,Adriana Trigiani,7,Death of a Salesman,Arthur Miller,1949,,K:76ef59a89b06,Death of a Salesman
43d28405eaad6780,Top Ten Books,Adriana Trigiani,8,Pride and Prejudice,Jane Austen,1813,,OL:OL15165350W,Pride and Prejudice
2bb71385862ded01,Top Ten Books,Adriana Trigiani,9,Sullivan's Travels,Preston Sturges,1941,,K:3bfa59d800c0,Sullivan's Travels
7c2d36c80145138e,Top Ten Books,Adriana Trigiani,9,The Lady Eve,Preston Sturges,1941,,K:40bee612acba,The Lady Eve
45646225699b5762,Top Ten Books,Adriana Trigiani,9,The Palm Beach Story,Preston Sturges,1942,,K:30e8803d77f0,The Palm Beach Story
b2d248248b08845f,Top Ten Books,Adriana Trigiani,10,When I Grow Too Old to Dream,Oscar Hammerstein,1935,,K:424e6fcde8db,When I Grow Too Old to Dream
b4957233237fc08d,Top Ten Books,Alan Furst,1,Seven Pillars of Wisdom,T. E. Lawrence,1925,,K:155118d6152f,Seven Pillars of Wisdom
c7820849bc9eaabf,Top Ten Books,Alan Furst,2,A Dance to the Music of Time,Anthony Powell,1951-75,,OL:OL2074162W,A Dance to the Music of Time
67fd3619bbc49a27,Top Ten Books,Alan Furst,3,Man’s Fate,André Malraux,1933,,K:7aacbb2da237,Man’s Fate
1e29605c0723900f,Top Ten Books,Alan Furst,4,Nightwood,Djuna Barnes,1936,,OL:OL505583W,Nightwood
b902eb27f5c67905,Top Ten Books,Alan Furst,5,Black Lamb and Grey Falcon: A Journey Through Yugoslavia,Rebecca West,1941,,K:c5bdc240b49e,Black Lamb and Grey Falcon: A Journey Through Yugoslavia
8d563c8f3e7fbf9f,Top Ten Books,Alan Furst,6,Darkness at Noon,Arthur Koestler,1940,,K:8454daa94c7a,Darkness at Noon
b8b16624a0645ffe,Top Ten Books,Alan Furst,7,Stories of Isaac Babel,,1894-1940,,K:ef3be8623dfc,Stories of Isaac Babel
4e7e75106966567c,Top Ten Books,Alan Furst,8,Homage to Catalonia,George Orwell,1940,,K:4572192529ff,Homage to Catalonia
cf516b1040258850,Top Ten Books,Alan Furst,9,The Radetzky March,Joseph Roth,1932,,OL:OL466942W,The Radetzky March
960f2ec6ed90714c,Top Ten Books,Alan Furst,10,Kaputt,Curzio Malaparte,1944,,K:214345a72a1d,Kaputt
2fcf47f71d87713e,Top Ten Books,Alexander McCall Smith,1,Anna Karenina,Leo Tolstoy,1877,,OL:OL267096W,Anna Karenina
b80ece02e3042153,Top Ten Books,Alexander McCall Smith,2,War and Peace,Leo Tolstoy,1869,,OL:OL267171W,War and Peace
c4753be4c1a05b4e,Top Ten Books,Alexander McCall Smith,3,The Prime of Miss Jean Brodie,Muriel Spark,1961,,OL:OL26437W,The Prime of Miss Jean Brodie
4beb3a01f66350e5,Top Ten Books,Alexander McCall Smith,4,Kidnapped,Robert Louis Stevenson,1886,,K:a84147873529,Kidnapped
888efdb66c3b8eab,Top Ten Books,Alexander McCall Smith,5,"Cry, the Beloved Country",Alan Paton,1948,,OL:OL2384132W,"Cry, the Beloved Country"
17bebca4565bf78c,Top Ten Books,Alexander McCall Smith,6,The Europeans,Henry James,1878,,K:ce25ec2e8db5,The Europeans
c9a277d97a6b39b6,Top Ten Books,Alexander McCall Smith,7,Madame Bovary,Gustave Flaubert,1857,,OL:OL19350876W,Madame Bovary
81d512a7f8c4d878,Top Ten Books,Alexander McCall Smith,8,One Hundred Years of Solitude,Gabriel García Márquez,1967,,OL:OL274505W,One Hundred Years of Solitude
42589a7448360fce,Top Ten Books,Alexander McCall Smith,9,The English Teacher,R. K. Narayan,1945,,K:c446848d2470,The English Teacher
c61441cea5be0d07,Top Ten Books,Alexander McCall Smith,10,To Kill a Mockingbird,Harper Lee,1960,,OL:OL3140822W,To Kill a Mockingbird
94747d020f9f52a5,Top Ten Books,Alice Hoffman,1,Wuthering Heights,Emily Brontë,1847,,OL:OL21170W,Wuthering Heights
bda936ce0b9a8258,Top Ten Books,Alice Hoffman,2,Great Expectations,Charles Dickens,1860-61,,OL:OL8721462W,Great Expectations
dfcc8d01b2190555,Top Ten Books,Alice Hoffman,3,The Catcher in the Rye,J. D. Salinger,1951,,OL:OL3335245W,The Catcher in the Rye
a97bd9686472dba9,Top Ten Books,Alice Hoffman,4,Pride and Prejudice,Jane Austen,1813,,OL:OL15165350W,Pride and Prejudice
9af6c247c9ee3f78,Top Ten Books,Alice Hoffman,5,Beloved,Toni Morrison,1987,,OL:OL50548W,Beloved
8a404d5b6ef3a014,Top Ten Books,Alice Hoffman,6,The Sound and the Fury,William Faulkner,1929,,OL:OL82870W,The Sound and the Fury
49e42b958e3cc26d,Top Ten Books,Alice Hoffman,7,One Hundred Years of Solitude,Gabriel García Márquez,1967,,OL:OL274505W,One Hundred Years of Solitude
a6cc8ea32b65b894,Top Ten Books,Alice Hoffman,8,Stories of Grace Paley,,,,K:910a38647a5c,Stories of Grace Paley
724747c8746fd086,Top Ten Books,Alice Hoffman,9,Fahrenheit 451,Ray Bradbury,1953,,K:a5ad8b76cc3f,Fahrenheit 451
2c3e0dc4be914fc4,Top Ten Books,Alice Hoffman,10,Grimm's Fairy Tales,,1812-14,,K:a452f45af6bc,Grimm's Fairy Tales
2a7018dc0500c4ff,Top Ten Books,Alix Ohlin,1,The Prime of Miss Jean Brodie,Muriel Spark,1961,,OL:OL26437W,The Prime of Miss Jean Brodie
eac6d507b0d105cc,Top Ten Books,Alix Ohlin,2,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
55ea18ddd97702a0,Top Ten Books,Alix Ohlin,3,Jane Eyre,Charlotte Brontë,1847,,OL:OL1095427W,Jane Eyre
0e2c433a6d4fe135,Top Ten Books,Alix Ohlin,4,Ficciones,Jorge Luis Borges,1944,,K:969b47058d9c,Ficciones
4318b8cfdb76baad,Top Ten Books,Alix Ohlin,5,The Wind-Up Bird Chronicle,Haruki Murakami,1994,,K:338581d02713,The Wind-Up Bird Chronicle
50c2b23e4ea6658d,Top Ten Books,Alix Ohlin,6,The Age of Innocence,Edith Wharton,1920,,OL:OL98491W,The Age of Innocence
e602321799e80588,Top Ten Books,Alix Ohlin,7,Gaudy Night,Dorothy L. Sayers,1935,,K:ba0db5877d24,Gaudy Night
884b73a3426ce98c,Top Ten Books,Alix Ohlin,8,Mrs. Dalloway,Virginia Woolf,1925,,OL:OL26733889W,Mrs Dalloway
48c4939cb030b5dd,Top Ten Books,Alix Ohlin,9,The Third Policeman,Flann O’Brien,,,OL:OL2005223W,The Third Policeman
527b0b3f39449fce,Top Ten Books,Alix Ohlin,10,Daybook: The Journey of an Artist,Anne Truitt,1982,,K:234979824b21,Daybook: The Journey of an Artist
49dbd5d908c31d44,Top Ten Books,Allan Gurganus,1,Robinson Crusoe,Daniel Defoe,1719,,OL:OL27217159W,Robinson Crusoe
4c8e62f24cc9a352,Top Ten Books,Allan Gurganus,2,Stories of Anton Chekhov,,1860-1904,,K:6b584d1b9428,Stories of Anton Chekhov
f804c1ae3a34a95f,Top Ten Books,Allan Gurganus,3,Middlemarch,George Eliot,1871-72,,OL:OL20867W,Middlemarch
5b244a10e11f8299,Top Ten Books,Allan Gurganus,4,"Speak, Memory",Vladimir Nabokov,1951,,K:23e11cce9bf8,"Speak, Memory"
68f50dfd1f7c8549,Top Ten Books,Allan Gurganus,5,A Death in the Family,James Agee,1957,,K:7a4667d98f9f,A Death in the Family
744456658fc820df,Top Ten Books,Allan Gurganus,6,"Absalom, Absalom!",William Faulkner,1936,,K:d2d9f9b0f145,"Absalom, Absalom!"
a484bdd17a96bcb7,Top Ten Books,Allan Gurganus,7,The Importance of Being Earnest,Oscar Wilde,1895,,K:d269f3b1008d,The Importance of Being Earnest
82f0ff130e7595cb,Top Ten Books,Allan Gurganus,8,Vile Bodies,Evelyn Waugh,1930,,OL:OL5721561W,Vile Bodies
da243bc8dae4789e,Top Ten Books,Allan Gurganus,9,Emma,Jane Austen,1816,,OL:OL190034W,Emma
331de172cabec58d,Top Ten Books,Allan Gurganus,10,The Tin Drum,Günter Grass,1959,,OL:OL67334W,The Tin Drum
0ec56eb1677bcab0,Top Ten Books,A.M. Homes,1,The Birthday Party,Harold Pinter,1958,,K:ae686b9f3f5e,The Birthday Party
7bed3c8ec2bab785,Top Ten Books,A.M. Homes,1,The Homecoming,Harold Pinter,1965,,K:47e0fe1f5575,The Homecoming
601c1e85bc5f43ae,Top Ten Books,A.M. Homes,2,The Zoo Story,,1958,,K:2f9cd8e7abef,The Zoo Story
cc21dcb6fa33ebcf,Top Ten Books,A.M. Homes,3,Bullet Park,John Cheever,1967,,K:4fa2340b7789,Bullet Park
67c66b7fcb6ef1e3,Top Ten Books,A.M. Homes,4,Disturbing the Peace,Richard Yates,1975,,K:ad9ddab46bc3,Disturbing the Peace
ba8c595a48060294,Top Ten Books,A.M. Homes,5,Manchild in the Promised Land,Claude Brown,1965,,K:dd6318e3c408,Manchild in the Promised Land
439f966cf56dfb13,Top Ten Books,A.M. Homes,6,A Severed Head,Iris Murdoch,1961,,OL:OL1326348W,A Severed Head
f57ba242d94c7c3c,Top Ten Books,A.M. Homes,7,The Loved One,Evelyn Waugh,1948,,K:eec2f45b4e0a,The Loved One
1ed2c26e4088de46,Top Ten Books,A.M. Homes,8,Flat Stanley,Jeff Brown,1964,,K:23ded9392b69,Flat Stanley
6212bb6dcf9b9a7f,Top Ten Books,A.M. Homes,9,Crime and Punishment,Fyodor Dostoevsky,1866,,OL:OL166894W,Crime and Punishment
06ac99fb63cb0d15,Top Ten Books,A.M. Homes,10,Lolita,Vladimir Nabokov,1955,,OL:OL627084W,Lolita
2b5fc14748882c11,Top Ten Books,Amanda Filipacchi,1,The Blazing World,Siri Hustvedt,2014,,K:0b1ced26bddf,The Blazing World
697b53fb7d0a6fa4,Top Ten Books,Amanda Filipacchi,2,In Search of Lost Time,Marcel Proust,1913-27,,OL:OL1190289W,In Search of Lost Time
c9469e04de237c71,Top Ten Books,Amanda Filipacchi,3,Survival in Auschwitz,Primo Levi,1947,,K:b6a27884a317,Survival in Auschwitz
854f3703c3283177,Top Ten Books,Amanda Filipacchi,4,The House of Mirth,Edith Wharton,1905,,OL:OL98587W,The House of Mirth
41154c88f23f20a1,Top Ten Books,Amanda Filipacchi,5,Jane Eyre,Charlotte Brontë,1847,,OL:OL1095427W,Jane Eyre
ffd33ade91417b24,Top Ten Books,Amanda Filipacchi,6,Crime and Punishment,Fyodor Dostoevsky,1866,,OL:OL166894W,Crime and Punishment
fa073dc83cc7699b,Top Ten Books,Amanda Filipacchi,7,The Picture of Dorian Grey,Oscar Wilde,1891,,OL:OL8193416W,The Picture of Dorian Gray
7660aca522632fef,Top Ten Books,Amanda Filipacchi,8,The Lottery and Other Stories,Shirley Jackson,1916-65,,K:0a09f6895a0f,The Lottery and Other Stories
34b73f4c545d4b8e,Top Ten Books,Amanda Filipacchi,9,Emma,Jane Austen,1816,,OL:OL190034W,Emma
0826a7662c1ad94f,Top Ten Books,Amanda Filipacchi,10,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
9e871152a6072e12,Top Ten Books,Amy Bloom,1,The Deptford trilogy,Robertson Davies,1983,,OL:OL842158W,The Deptford Trilogy
2c59c388c2e7bc17,Top Ten Books,Amy Bloom,2,Persuasion,Jane Austen,1817,,OL:OL40756300W,Persuasion
6a793fb13806a52b,Top Ten Books,Amy Bloom,3,His Dark Materials,Philip Pullman,1995-2000,,K:3370e18f51ca,His Dark Materials
76b85fc373f943f3,Top Ten Books,Amy Bloom,4,The Stone Diaries,Carol Shields,1995,,K:7fdb16d0611a,The Stone Diaries
03b16f13103f20e0,Top Ten Books,Amy Bloom,5,The Known World,Edward P. Jones,2003,,OL:OL4112928W,The Known World
007af748c1a37543,Top Ten Books,Amy Bloom,6,The Beggar Maid,Alice Munro,1978,,K:84f983ef2571,The Beggar Maid
a6c86b0d2f3877c9,Top Ten Books,Amy Bloom,7,The Plot Against America,Philip Roth,,,K:311923238ca3,The Plot Against America
88afc87eedd2469a,Top Ten Books,Amy Bloom,8,The Hours,Michael Cunningham,1998,,K:af9b5d2a92ca,The Hours
66c0f891a3c6c91b,Top Ten Books,Amy Bloom,9,Fancies and Goodnights,John Collier,1951,,K:d9591b1f5d49,Fancies and Goodnights
a526d690cca108af,Top Ten Books,Amy Bloom,10,Larry's Party,Carol Shields,1997,,K:2e6a85d46d4c,Larry's Party
30ede50740d3ba78,Top Ten Books,Andrea Barrett,1,Paradise Lost,John Milton,1667,,K:7d6f4598f836,Paradise Lost
c03bc086aa361fa1,Top Ten Books,Andrea Barrett,2,War and Peace,Leo Tolstoy,1869,,OL:OL267171W,War and Peace
3f7082bf6b03d724,Top Ten Books,Andrea Barrett,3,Middlemarch,George Eliot,1871-72,,OL:OL20867W,Middlemarch
8e6bd294efdd9d25,Top Ten Books,Andrea Barrett,4,Metamorphoses,Ovid,,,K:daa94665cde4,Metamorphoses
d511387ae9ad0afc,Top Ten Books,Andrea Barrett,5,Bleak House,Charles Dickens,1853,,OL:OL14868508W,Bleak House
586b12a33ead0f7f,Top Ten Books,Andrea Barrett,6,Frankenstein,Mary Shelley,1818,,OL:OL26860869W,Frankenstein
1b626b9f9152956f,Top Ten Books,Andrea Barrett,7,The Aeneid,Virgil,,,K:c70aa81a21ba,The Aeneid
04fd9718110e59ac,Top Ten Books,Andrea Barrett,8,Moby-Dick,Herman Melville,1851,,OL:OL102749W,Moby-Dick
e88b19a334f3fe02,Top Ten Books,Andrea Barrett,9,Jane Eyre,Charlotte Brontë,1847,,OL:OL1095427W,Jane Eyre
570ee9137ca079ad,Top Ten Books,Andrea Barrett,10,The Radetzky March,Joseph Roth,1932,,OL:OL466942W,The Radetzky March
2e972e5c91696279,Top Ten Books,Andrew Hudgins,1,The Bible,,,,K:620bf0bababe,The Bible
35a73e61379200ba,Top Ten Books,Andrew Hudgins,2,The Odyssey,Homer,,,K:de8ae851971a,The Odyssey
d8830edcfb30bc99,Top Ten Books,Andrew Hudgins,3,The Divine Comedy,Dante Alighieri,1321,,OL:OL93082W,The Divine Comedy
976ef21a44fda8a9,Top Ten Books,Andrew Hudgins,4,The Canterbury Tales,Geoffrey Chaucer,,,K:d3e96a7e3439,The Canterbury Tales
a3bbe0568aecd0e2,Top Ten Books,Andrew Hudgins,5,Hamlet,William Shakespeare,1600,,K:fbe28ea907ef,Hamlet
a6b83baffea4a4e3,Top Ten Books,Andrew Hudgins,6,Tom Jones,Henry Fielding,1749,,K:312f2e675a9c,Tom Jones
1d93dd3efdaaa419,Top Ten Books,Andrew Hudgins,7,Gulliver's Travels,Jonathan Swift,,,OL:OL20600W,Gulliver's Travels
7d667bf4be34d498,Top Ten Books,Andrew Hudgins,8,Middlemarch,George Eliot,1871-72,,OL:OL20867W,Middlemarch
a97e490c218e91cd,Top Ten Books,Andrew Hudgins,9,"Absalom, Absalom!",William Faulkner,1936,,K:d2d9f9b0f145,"Absalom, Absalom!"
5aa701ae37fc7e46,Top Ten Books,Andrew Hudgins,10,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
be897998e2fa3d61,Top Ten Books,Anita Shreve,1,The Transit of Venus,Shirley Hazzard,1980,,OL:OL103066W,The Transit of Venus
c90a49fcfaa2b630,Top Ten Books,Anita Shreve,2,The Line of Beauty,Alan Hollinghurst,2004,,OL:OL1993508W,The Line of Beauty
44354a2589b2b119,Top Ten Books,Anita Shreve,3,The Scarlet Letter,Nathaniel Hawthorne,1850,,OL:OL455305W,The Scarlet Letter
d260447f2bc0a364,Top Ten Books,Anita Shreve,4,The Hours,Michael Cunningham,1998,,K:af9b5d2a92ca,The Hours
fb2f5ec25deab0ea,Top Ten Books,Anita Shreve,5,The Untouchable,John Banville,1997,,K:2ba7f9e2d3da,The Untouchable
4a2f85c6ca282479,Top Ten Books,Anita Shreve,6,The Master,Colm Tóibín,2004,,K:19f63e640608,The Master
88d74d49ee1c77c3,Top Ten Books,Anita Shreve,7,Don't Let's Go to the Dogs Tonight,Alexandra Fuller,2001,,K:8af39279a369,Don't Let's Go to the Dogs Tonight
82e70431401d70f2,Top Ten Books,Anita Shreve,8,Lies of Silence,Brian Moore,1990,,K:adfba3021149,Lies of Silence
bd490e10c459e1aa,Top Ten Books,Anita Shreve,9,Cal,Bernard MacLaverty,1983,,K:d9e576e5e9b8,Cal
db0b1cefc418fe96,Top Ten Books,Anita Shreve,10,That Night,Alice McDermott,1987,,K:a3fdf9ab88d1,That Night
1dec29a242b50283,Top Ten Books,Ann Patchett,1,Anna Karenina,Leo Tolstoy,1877,,OL:OL267096W,Anna Karenina
8cbfd59c818cd8bd,Top Ten Books,Ann Patchett,2,One Hundred Years of Solitude,Gabriel García Márquez,1967,,OL:OL274505W,One Hundred Years of Solitude
64ac3e067d1112f8,Top Ten Books,Ann Patchett,3,Lolita,Vladimir Nabokov,1955,,OL:OL627084W,Lolita
275c26a3a099d7ad,Top Ten Books,Ann Patchett,4,The Magic Mountain,Thomas Mann,1924,,OL:OL14866824W,The Magic Mountain
42e47afcc40d45f1,Top Ten Books,Ann Patchett,5,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
a95fb2ab81e0c69a,Top Ten Books,Ann Patchett,6,"So Long, See You Tomorrow",William Maxwell,1979,,OL:OL1503886W,"So Long, See You Tomorrow"
2fd1ed54e7be5d12,Top Ten Books,Ann Patchett,7,The Good Soldier,Ford Madox Ford,1915,,OL:OL509889W,The Good Soldier
a5e4515e5ac135e8,Top Ten Books,Ann Patchett,8,Miss Lonelyhearts,Nathanael West,1933,,K:f5a6ea3da198,Miss Lonelyhearts
b3ccf8d9636ba39b,Top Ten Books,Ann Patchett,9,Persuasion,Jane Austen,1817,,OL:OL40756300W,Persuasion
58b2729b34e35052,Top Ten Books,Ann Patchett,10,The Human Stain,Philip Roth,2000,,K:42fc701268b1,The Human Stain
e54041c83a4bda23,Top Ten Books,Annie Proulx,1,The Odyssey,Homer,,,K:de8ae851971a,The Odyssey
ec4d005baae5a8dd,Top Ten Books,Annie Proulx,2,Wheat That Springeth Green,J. F. Powers,1975,,K:5e6a219f1f98,Wheat That Springeth Green
1ac5eebc8262c26c,Top Ten Books,Annie Proulx,3,The Adventures of Tom Sawyer,Mark Twain,1876,,K:0b6de2d1f716,The Adventures of Tom Sawyer
74f5696a5621beb3,Top Ten Books,Annie Proulx,4,Ship of Fools,Katherine Anne Porter,1962,,K:93dc6897f134,Ship of Fools
5936cde4013ed62e,Top Ten Books,Annie Proulx,5,The Master and Margarita,Mikhail Bulgakov,1966,,OL:OL676009W,The Master and Margarita
c08d34413fbce5db,Top Ten Books,Annie Proulx,6,King Lear,William Shakespeare,1605,,K:bc4aa7549271,King Lear
10f1017839934b95,Top Ten Books,Annie Proulx,7,Leaves of Grass,Walt Whitman,1855-91,,K:bbf3fa01dd65,Leaves of Grass
a68b13bc99baa0e1,Top Ten Books,Annie Proulx,8,Stories of William Trevor,,,,K:0cedd0859856,Stories of William Trevor
b40584a42106e67b,Top Ten Books,Annie Proulx,9,The Black Book,Orhan Pamuk,1990,,K:d99a5155c78c,The Black Book
0cb817cd42f8abff,Top Ten Books,Annie Proulx,10,The haiku of Matsuo Basho,,1644-1694,,K:7218170b4f39,The haiku of Matsuo Basho
627ab5d88a93a695,Top Ten Books,Anthony Walton,1,The Oresteia,Aeschylus,,,K:77a9e9d519f7,The Oresteia
7f71b32c126cccb2,Top Ten Books,Anthony Walton,2,The Oedipus trilogy,Sophocles,,,K:a66bfb050c76,The Oedipus trilogy
5d26e89ea56c8cfc,Top Ten Books,Anthony Walton,3,Madame Bovary,Gustave Flaubert,1857,,OL:OL19350876W,Madame Bovary
c35f2d9dbd09d877,Top Ten Books,Anthony Walton,4,Crime and Punishment,Fyodor Dostoevsky,1866,,OL:OL166894W,Crime and Punishment
db48b9f5b78edbe6,Top Ten Books,Anthony Walton,5,In Search of Lost Time,Marcel Proust,1913-27,,OL:OL1190289W,In Search of Lost Time
64fb09f2a7fe865a,Top Ten Books,Anthony Walton,6,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
4590953f690809f3,Top Ten Books,Anthony Walton,7,The Enigma of Arrival,V. S. Naipaul,1988,,OL:OL103095W,The Enigma of Arrival
a33cffa2d24d6f02,Top Ten Books,Anthony Walton,8,The Iliad,Homer,,,K:ee34a6c50dbf,The Iliad
d53fe663ff47791c,Top Ten Books,Anthony Walton,9,Hamlet,William Shakespeare,1600,,K:fbe28ea907ef,Hamlet
ca4a674e079b62c1,Top Ten Books,Anthony Walton,10,Invisible Man,Ralph Ellison,1952,,OL:OL495470W,Invisible Man
60f76ced4881cd2b,Top Ten Books,Arthur Golden,1,"I, Claudius",Robert Graves,1934,,K:980abe074752,"I, Claudius"
a8f57cc824da6abc,Top Ten Books,Arthur Golden,2,Lolita,Vladimir Nabokov,1955,,OL:OL627084W,Lolita
a144039dc34e046c,Top Ten Books,Arthur Golden,3,Don Quixote,Miguel de Cervantes,,,OL:OL44222301W,Don Quixote
56a1032c0a3da449,Top Ten Books,Arthur Golden,4,The Story of the Stone,Cao Xueqin,,,K:0fefe015723f,The Story of the Stone
e8d159e456453943,Top Ten Books,Arthur Golden,5,The Catcher in the Rye,J. D. Salinger,1951,,OL:OL3335245W,The Catcher in the Rye
3a046f2317dd0dcf,Top Ten Books,Arthur Golden,6,"Right Ho, Jeeves",P. G. Wodehouse,1934,,OL:OL1337129W,"Right Ho, Jeeves"
dc1a2cdb081add28,Top Ten Books,Arthur Golden,7,Lonesome Dove,Larry McMurtry,1985,,OL:OL134601W,Lonesome Dove
f6d927889cef4d8f,Top Ten Books,Arthur Golden,8,Eleven Kinds of Loneliness,Richard Yates,1962,,K:57af164fa280,Eleven Kinds of Loneliness
af9c22ab16ee8bf6,Top Ten Books,Arthur Golden,9,Leaves of Grass,Walt Whitman,1855-91,,K:bbf3fa01dd65,Leaves of Grass
ca2bc4956cb651e7,Top Ten Books,Arthur Golden,10,Adventures of Huckleberry Finn,Mark Twain,1884,,K:696b5912f345,Adventures of Huckleberry Finn
f9b1a922955fec94,Top Ten Books,Arthur Phillips,1,Stories of Franz Kafka,,1883-1924,,K:655dc7057956,Stories of Franz Kafka
b40be8b0c437e6c2,Top Ten Books,Arthur Phillips,2,Life: A User’s Manual,Georges Perec,1978,,K:9eeeeadbc8c1,Life: A User’s Manual
5c6b0a8b669d37d7,Top Ten Books,Arthur Phillips,3,The Magic Mountain,Thomas Mann,1924,,OL:OL14866824W,The Magic Mountain
dac8e2b14ef7c4e6,Top Ten Books,Arthur Phillips,4,Pale Fire,Vladimir Nabokov,1962,,OL:OL627081W,Pale Fire
d965af0f4bc46495,Top Ten Books,Arthur Phillips,5,Hamlet,William Shakespeare,1600,,K:fbe28ea907ef,Hamlet
ec46862db3126a39,Top Ten Books,Arthur Phillips,6,In Search of Lost Time,Marcel Proust,1913-27,,OL:OL1190289W,In Search of Lost Time
fde0348ec913de79,Top Ten Books,Arthur Phillips,7,War and Peace,Leo Tolstoy,1869,,OL:OL267171W,War and Peace
ec49e89a56bb69e7,Top Ten Books,Arthur Phillips,8,Stories of Anton Chekhov,,1860-1904,,K:6b584d1b9428,Stories of Anton Chekhov
bbddb0f2c484420d,Top Ten Books,Arthur Phillips,9,The Three Musketeers,Alexandre Dumas,1844,,K:22d8a45acf9c,The Three Musketeers
019c255e82fe438f,Top Ten Books,Arthur Phillips,10,The Odyssey,Homer,,,K:de8ae851971a,The Odyssey
c2720fd947aa587f,Top Ten Books,Ayelet Waldman,1,Persuasion,Jane Austen,1817,,OL:OL40756300W,Persuasion
e677971cabdd476d,Top Ten Books,Ayelet Waldman,2,The Regeneration trilogy,Pat Barker,1995,,K:c157e7e9d2a1,The Regeneration trilogy
d04f624f575c3a05,Top Ten Books,Ayelet Waldman,3,Mother's Milk,Edward St,2006,,K:44a6e161192f,Mother's Milk
7e1995d5d44b1222,Top Ten Books,Ayelet Waldman,4,Midnight's Children,Salman Rushdie,1981,,OL:OL457179W,Midnight's Children
46d0e965c85a4f3b,Top Ten Books,Ayelet Waldman,5,Patrimony,Philip Roth,1991,,K:e544d536217c,Patrimony
960fe131433b7218,Top Ten Books,Ayelet Waldman,6,"Speak, Memory",Vladimir Nabokov,1951,,K:23e11cce9bf8,"Speak, Memory"
46b6f8631ea9f6c2,Top Ten Books,Ayelet Waldman,7,The Road to Wellville,T.C. Boyle,1993,,K:02b36d7b19db,The Road to Wellville
fedebaf74271f39b,Top Ten Books,Ayelet Waldman,8,The Known World,Edward P. Jones,2003,,OL:OL4112928W,The Known World
21e80d62eb8dbcb1,Top Ten Books,Ayelet Waldman,9,Bleak House,Charles Dickens,1853,,OL:OL14868508W,Bleak House
c1f69cbeeba5e4e7,Top Ten Books,Ayelet Waldman,10,The Amazing Adventures of Kavalier & Clay,Michael Chabon,2000,,OL:OL119436W,The Amazing Adventures of Kavalier and Clay
d7ff6d6f542faa8f,Top Ten Books,Barry Hannah,1,The Brothers Karamazov,Fyodor Dostoevsky,1880,,OL:OL10432709W,The Brothers Karamazov
a632ef42fc403afc,Top Ten Books,Barry Hannah,2,As I Lay Dying,William Faulkner,1930,,OL:OL82929W,As I Lay Dying
067210d20e079539,Top Ten Books,Barry Hannah,3,The Stranger,Albert Camus,1942,,OL:OL1230613W,The Outsider
8f6745b4b67d2f7b,Top Ten Books,Barry Hannah,4,Stories of Flannery O’Connor,,1925-64,,K:3b04f3eef439,Stories of Flannery O'Connor
728542e676d92c4b,Top Ten Books,Barry Hannah,5,Blood Meridian: Or the Evening Redness in the West,Cormac McCarthy,1985,,OL:OL40879W,Blood Meridian
ae097fd6ea7d7122,Top Ten Books,Barry Hannah,6,Adventures of Huckleberry Finn,Mark Twain,1884,,K:696b5912f345,Adventures of Huckleberry Finn
b58bb37b23937499,Top Ten Books,Barry Hannah,7,One Day in the Life of Ivan Denisovich,Alexander Solzhenitsyn,1962,,K:3dfab6fbfe3b,One Day in the Life of Ivan Denisovich
cf72fbd261d39710,Top Ten Books,Barry Hannah,8,The Sun Also Rises,Ernest Hemingway,1926,,OL:OL62979W,The Sun Also Rises
5d3bcbbc991d9948,Top Ten Books,Barry Hannah,9,Airships,Barry Hannah,1978,,K:5f7b8a8855e8,Airships
19c4a3e12def4f7b,Top Ten Books,Barry Hannah,10,War and Peace,Leo Tolstoy,1869,,OL:OL267171W,War and Peace
