canonical_id,canonical_title,canonical_director,resolved_year,n_rows,vote_count
F:8838f5348714,The Lobby,Heinz Emigholz,2020,1,1
F:cca9dd2d4fe7,Sortie D'Usine,Lumière,1896,1,1
F:b012c8bfaaac,La canta delle marane,Cecilia Mangini,1962,1,1
F:fe50429c9bdb,Titash Ekti Nadir Naam,Ritwik Ghatak,1973,1,1
F:b2dff4220db9,The Jungle Book,Wolfgang Reitherman,1967,1,1
F:02dffd55df9c,Un TRANQUILLO POSTO IN CAMPAGNA,Elio Petri,1968,1,1
F:420322acdd41,I Was a Teenage Serial Killer,Sarah Jacobson,1993,1,1
F:6cc85197e38f,The Connection,Shirley Clarke,1961,1,1
F:acddc3a842b7,Cooley High,Michael Schultz,1975,1,1
F:19d8f38c2c83,Gas Food Lodging,Allison Anders,1992,1,1
F:f32237abd68e,A Day on the Grand Canal with the Emperor of China or Surface Is Illusion but So Is Depth,Philip Haas,1988,1,1
F:6a468d69e231,For Memory,Marc Karlin,1986,1,1
F:7fd58cc2be36,Rock My Religion,Dan Graham,1984,1,1
F:4ddf6580e24d,Sock Ads: Judith Williamson Consumes Passionately in Southern California,Paper Tiger TV/Judith Williamson,1987,1,1
F:1bdabe7c1d46,Risky Roadz  Volume 1  Tha Roadz are Real,Roony Keefe,2004,1,1
F:717d1ab835a9,Heart of a Dog,Laurie Anderson,2015,1,1
F:95b87b69c55d,La pile électrique de Léontine (Léontine's Electric Battery),Unknown,1910,1,1
F:d24f18cbcc32,Le Bateau de Léontine,Roméo Bosetti,1911,1,1
F:c021db020839,Léontine s'envole (Léontine Flies Away),Unknown,1911,1,1
F:53da870e2176,Laughing Gas,Edwin S. Porter,1907,1,1
F:925ac10deaec,Daisy Doodad's Dial,Florence Turner,1914,1,1
F:8f88095f850f,"Black Coal, Thin Ice",Diao Yinan,2014,1,1
F:f1055f28d532,Perceval Le Gallois,Eric Rohmer,1978,1,1
F:b1c6f88d3670,Taxi Tehran,Jafar Panahi,2015,1,1
F:9a3cb1c9474c,Women under the Influence,"Lindsay Knight, Nancy Platt",1986,1,1
F:5bb3713a5eb6,Short Films '72-'75,Stan Brakhage,1975,1,1
F:72a939f69b84,Cosmic Ray,Bruce Conner,1962,1,1
F:1424e52cb514,Chin-Jeol-Han Geum-Ja-Ssi,Park Chan-wook,2005,1,1
F:763ac841fd38,Ying,Zhang Yimou,2018,1,1
F:800cba055c46,Protea,Victorin Jasset,1913,1,1
F:82a5ffc014cb,The Dying Swan,Yevgeni Bauer,1917,1,1
F:cd934a681544,Die WUNDERBARE LÜGE DER NINA PETROWNA,Hanns Schwarz,1929,1,1
F:48c05f7879a4,Muteki,Minoru Morata,1934,1,1
F:2a8f56db9a46,The Robber Symphony,Friedrich Feher,1936,1,1
F:4b8f683b55a8,Parents' Hearts,Chun Kim,1955,1,1
F:880744029c38,In the Street,Helen Levitt (w James Agee and Janet Loeb),1946,1,1
F:d5a278b199df,The Killing,Stanley Kubrick,1956,1,1
F:3685b98b5c42,Cremaster 1,Matthew Barney,1995,1,1
F:af132df4533e,White Heat,Raoul Walsh,1949,1,1
F:3c794ddf4baf,Star Trek  The Wrath of Khan,Nicholas Meyer,1982,1,1
F:017141e76646,Woodstock  3 Days of Peace & Music,Michael Wadleigh,1970,1,1
F:40f272d847b0,Night Moves,Arthur Penn,1975,1,1
F:b999a4cb0095,Freedom Song,Phil Alden Robinson,2000,1,1
F:a56bbf24b04d,Return to Homs,Talal Derki,2013,1,1
F:eb89033f78fb,The Two Towns of Jasper,"Marco Williams, Whitney Dow",2002,1,1
F:046cd14fbba2,Coded Bias,Shalini Kantayya,2020,1,1
F:b633e9f47f83,Visite au Louvre (Visit to the Louvre),Jean-Marie Straub and Danièle Huillet,2004,1,1
F:522373532ffa,Arbeiter verlassen die Fabrik,Harun Farocki,1995,1,1
F:594bbf5ebced,Passeio com Johnny Guitar,João César Monteiro,1996,1,1
F:d32d0bf575ce,Vremena goda,Artavazd Peleshian,1975,1,1
F:29ec9a23373b,Domenica sera,Franco Piavoli,1962,1,1
F:975a6dd48ff5,Boat Leaving the Port,Lumiere Brothers,1895,1,1
F:24fab12666b8,Streetwise,Martin Bell,1984,1,1
F:21b9702b7e39,Surname Viet Given Name Nam,Trinh T. Minh-ha,1977,1,1
F:a00919580a95,The Man Who Could Not See Far Enough,Peter Rose,1981,1,1
F:e2182ffd8508,Il Bidone,Federico Fellini,1955,1,1
F:785ca2f4ef29,Erotikon,Mauritz Stiller,1920,1,1
F:7b0a51f59e4b,Lingua franca,Isabel Sandoval,2019,1,1
F:e1ad66603213,In the Street,"Helen Levitt, Janice Loeb, James Agee",1948,1,1
F:2495a255a78a,The External World,David OReilly,2010,1,1
F:361f1fc496e1,Ignoti alla città,Cecilia Mangini,1958,1,1
F:4cd21d0edba0,Unsere Afrikareise (Our Trip to Africa),Peter Kubelka,1966,1,1
F:03fd0977089b,Passagen,Lisl Ponger,1996,1,1
F:43829d08eff8,Far from Vietnam,"Alain Resnais, William Klein, Joris Ivens, Agnès Varda, Claude Lelouch, Jean-Luc Godard",1967,1,1
F:fd56aade3fee,Colectiv,Alexander Nanau,2019,1,1
F:161e34a823ad,Opfergang,Veit Harlan,1944,1,1
F:365e1fe4cd79,The Far Country,Anthony Mann,1954,1,1
F:feecebaabada,La MARGE,Walerian Borowczyk,1976,1,1
F:87050fcb6451,Les SIÈGES DE L'ALCAZAR,Luc Moullet,1989,1,1
F:8ba8b70d3caf,The Hound of the Baskervilles,Terence Fisher,1958,1,1
F:de947fe325da,Le Trou,Jacques Becker,1960,1,1
F:e71af48ba4ad,Capriccio All'Italiana,"Mauro Bolognini, Mario Monicelli, Pier Paolo Pasolini, Steno, Pino Zac",1968,1,1
F:8d49e235c45e,Échecs,Edmond Bernhard,1972,1,1
F:847d26f5aedd,Filmemigration aus Nazideutschland,Günter Peter Straschek,1975,1,1
F:d1c027d0faa7,Zaijian Zhongguo,Shu Shuen,1974,1,1
F:be4ce07d5231,Contact High,Michael Glawogger,2009,1,1
F:e04bef8ab2b2,Skazka,Aleksandr Sokurov,2022,1,1
F:05e0a59114de,"Our Voice of Earth, Memory and Future","Marta Rodríguez, Jorge Silva",1981,1,1
F:c500ef4a229d,She Puppet,Peggy Ahwesh,2001,1,1
F:162a695c5498,Film,Alan Schneider,1965,1,1
F:fbda7f17395d,Tigers are not Afraid (Vuelven),Issa López,2017,1,1
F:b43489cf962c,John Wick,Chad Stahelski,2014,1,1
F:f487e7aad4eb,The Mist,Frank Darabont,2007,1,1
F:7db85f294e84,Looper,Rian Johnson,2012,1,1
F:260766c4f881,Mean Girls,Mark S. Waters,2004,1,1
F:acb5d1106367,Heimat,Edgar Reitz,1984,1,1
F:8a6c0bc8c881,Death of a Nation  The Timor Conspiracy,David Munro,1994,1,1
F:fe7ec09da724,Ménilmontant,Dimitri Kirsanoff,1926,1,1
F:51a5d769d9e4,A Tale of the Wind,"Joris Ivens, Marceline Loridan",1988,1,1
F:6b95d897c319,Tokyo No Yado,Yasujirō Ozu,1935,1,1
F:581429551782,Kaos,"Paolo Taviani, Vittorio Taviani",1984,1,1
F:3f5b12f3358f,Vida En Sombras,Lorenzo Llobet Gracía,1949,1,1
F:6e965f961bec,Look at Britain - 2  We Are the Lambeth Boys,Karel Reisz,1959,1,1
F:bb3d2061b32f,Tunde's Film,"Tunde Ikoli, Maggie Pinhorn",1973,1,1
F:c0b54188d528,Hedgehog in the Fog,Yuri Norstein,1975,1,1
F:7c039de4152a,After Cease To Exist,COUM Transmissions,1977,1,1
F:16e8141546aa,Klipperty Klopp,Andrew Kötting,1984,1,1
F:3c180a374f2c,The Smiths - The Queen Is Dead,"Derek Jarman, John Maybury, Richard Heslop, Christopher Hughes, Sally Yeadon",1986,1,1
F:92267ca14878,Dad's Dead,Chris Shepherd,2002,1,1
F:b4f86b2fbbfd,Nihon No Yoru To Kiri,Nagisa Oshima,1960,1,1
F:6e1c8eb8c528,Tongpan,"Yuthana Mukdasanit, Surachai Janthimathorn",1977,1,1
F:cedcb1ca9043,Letters from Panduranga,Nguyen Trinh Thi,2015,1,1
F:3a7cbd30dbd5,Nervous Translation,Shireen Seno,2017,1,1
F:d3547320e36d,Two Meetings and a Funeral,Naeem Mohaiemen,2017,1,1
F:74c0add9a6d7,Tins for India,Bimal Roy,1941,1,1
F:e1d0de9d5667,Film Ist. (1-2),Gustav Deutsch,2002,1,1
F:47088f18fd55,Springtime,Mikhail Kaufman,1929,1,1
F:b7b30937b7e5,Muna Moto,Jean-Pierre Dikongué Pipa,1973,1,1
F:fff2643fc671,Ju Dou,"Zhang Yimou, Yang Fengliang",1990,1,1
F:b5c4e19cccb8,Dare Mo Shiranai,Hirokazu Koreeda,2003,1,1
F:9256289a6e18,Mouton,Marianne Pistone & Gilles Deroo,2013,1,1
F:293dfc21d09a,Abre Los Ojos,Alejandro Amenábar,1997,1,1
F:a49cc68f493e,Le DÎNER DE CONS,Francis Veber,1998,1,1
F:cfe1054a2d2a,The Place beyond the Pines,Derek Cianfrance,2012,1,1
F:8078ada3fa2f,Rafiki,Wanuri Kahiu,2018,1,1
F:d2c78f32bff9,Borom Sarret,Ousmane Sembène,1963,1,1
F:fc1bce53ba45,Mapantsula,Oliver Schmitz,1989,1,1
F:0350b637bae7,Come Back Africa,Lionel Rogoson,1959,1,1
F:f0cc122eff42,Purple,John Akomfrah,2017,1,1
F:06e2291989f7,Friendly Persuasion,William Wyler,1956,1,1
F:27f48f96b283,Belle Épine,Rebecca Zlotowski,2010,1,1
F:ba2ba5190629,By Hook or by Crook,"Harry Dodge, Silas Howard",2001,1,1
F:a44f61d221e0,Passport to Pimlico,Henry Cornelius,1949,1,1
F:6475a9b7fa1e,Waking Life,Richard Linklater,2001,1,1
F:093959fc1968,The Curious Case of Benjamin Button,David Fincher,2008,1,1
F:e8f8d8dc162f,Io La Conoscevo Bene,Antonio Pietrangeli,1965,1,1
F:e8eb9fbeb338,Piège,Jacques Baratier,1970,1,1
F:2551ccb2c996,Alle Anderen,Maren Ade,2009,1,1
F:170194725dbe,Genpin,Naomi Kawase,2010,1,1
F:dbf73dd7780a,Torture Dungeon,Andy Milligan,1969,1,1
F:9d753c1d5da9,The Garden,Derek Jarman,1991,1,1
F:3bcc68f09988,Public Housing,Frederick Wiseman,1997,1,1
F:e965d5c760f0,Dainah la métisse,Jean Grémillon,1931,1,1
F:a2cf7b6c9680,Balcon en Afrique,Anita Fernandez,1980,1,1
F:a4242369b119,Mother,Luther Price,2002,1,1
F:242568708f10,The Dreamed Ones,Ruth Beckermann,2016,1,1
F:8624d2b15d7d,Dangerous Liaisons,Stephen Frears,1988,1,1
F:a86baaeef3bf,Elevator Girls in Bondage,Michael Kalmen,1972,1,1
F:fe0ac73a70a2,Moolaadé,Ousmane Sembène,2004,1,1
F:e71bb4ce0704,Martyrs,Pascal Laugier,2008,1,1
F:462d5432a2a9,The Devil Rides Out,Terence Fisher,1967,1,1
F:47792aba47f4,The Last of Sheila,Herbert Ross,1973,1,1
F:b193e983a4be,The Thin Man,W.S. Van Dyke,1934,1,1
F:8bd8bd1fc0e8,The V.I.P.S,Anthony Asquith,1963,1,1
F:19906ed27aab,The Hound of the Baskervilles,Sidney Lanfield,1939,1,1
F:1859da86bd20,Fukushû Suru Wa Ware Ni Ari,Shohei Imamura,1979,1,1
F:47189ef057b8,Chandralekha,S.S. Vasan,1948,1,1
F:95cf6a38f24b,Mathilukal,Adoor Gopalakrishnan,1989,1,1
F:f8c0c9d5b4c5,L' Homme Qui Ment,Alain Robbe-Grillet,1968,1,1
F:843562fa2cc9,Bonne Chance,Sacha Guitry,1935,1,1
F:02078981f277,Twin Peaks : The Return,David Lynch,2018,1,1
F:8a0d3edd6b30,"Je vous salue, Sarajevo",Jean-Luc Godard,1993,1,1
F:08fbc77eeba6,Poor Little Rich Girl,Andy Warhol,1965,1,1
F:e8aeeb4d2f39,Un ÉTÉ INOUBLIABLE,Lucian Pintilie,1994,1,1
F:620440930eba,365 Day Project,Jonas Mekas,2007,1,1
F:a8c6cb7adb50,Anemic Cinema,Marcel Duchamp,1926,1,1
F:89847dbac64d,Frownland,Ronald Bronstein,2007,1,1
F:06be1a53f8b8,Ten Minutes to Live,Oscar Micheaux,1932,1,1
F:65abf8c26731,Love Is the Devil  Study for a Portrait of Francis Bacon,John Maybury,1998,1,1
F:2d98c3557d3b,There Are Many Things One Can Talk About...,Omar Amiralay,1997,1,1
F:1a89b137af3a,Bacurau,"Kleber Mendonça Filho, Juliano Dornelles",2019,1,1
F:0b163ac9d3c4,Spend It All,Les Blank,1971,1,1
F:6f8df8b2773e,Easter Parade,Charles Walters,1948,1,1
F:b4a5ee26ac20,Africa addio,"Gualtiero Jacopetti, Franco Prosperi",1966,1,1
F:30bd911e6330,79 Primaveras,Santiago Álvarez,1969,1,1
F:83a4d18da983,Emmanuelle,Just Jaeckin,1974,1,1
F:b7b1f3dce70a,Convoy,Sam Peckinpah,1978,1,1
F:c71b9bd6175f,Sibiriada,Andrei Konchalovsky,1979,1,1
F:ec9618f485f9,John Travolto... Da Un Insolito Destino,Neri Parenti,1979,1,1
F:0fd50f23762e,Tri Ane,Branko Bauer,1959,1,1
F:13238235a2da,Macka,Zlatko Bourek,1971,1,1
F:feeab0469465,Wetherby,David Hare,1985,1,1
F:6e079238646f,Red Hollywood,Thom Andersen & Noël Burch,1996,1,1
F:e21ad610ca24,Operetta Tanuki Goten,Seijun Suzuki,2005,1,1
F:eb28658f31b2,Huangjin Shidai,Ann Hui On-Wah,2014,1,1
F:65742653cd61,Blood of My Blood,Marco Bellocchio,2015,1,1
F:3f04a810483b,Film about a Woman Who...,Yvonne Rainer,1974,1,1
F:a839db59f170,Leben - BRD,Harun Farocki,1990,1,1
F:d9e0d79f1b20,Monos,Alejandro Landes,2019,1,1
F:d283ca2f31be,Battles without Honour and humanity,Kinji Fukasaku,1973,1,1
F:44526cabf469,The Blade,Tsui Hark,1995,1,1
F:13d89ea77046,Twin Peaks,David Lynch,1990,1,1
F:86520f41e847,Serene Velocity,Ernie Gehr,1970,1,1
F:bc7efd321b05,Swing Time,George Stevens,1936,1,1
F:e282a07f323c,La FEMME DU BOULANGER,Marcel Pagnol,1938,1,1
F:dd66b883fc5c,Made in Hong Kong,Fruit Chan,1997,1,1
F:6e812d498e77,3 Idiots,Rajkumar Hirani,2009,1,1
F:3b90fa867e61,Sync Touch,Barbara Hammer,1981,1,1
F:48fbddc904dd,Los abrazos rotos,Pedro Almodóvar,2009,1,1
F:c9b8f0d2ee63,Billy Liar,John Schlesinger,1963,1,1
F:c24630263803,Welcome to the Dollhouse,Todd Solondz,1995,1,1
F:4ee3cc00151d,Dogs in Space,Richard Lowenstein,1986,1,1
F:cd5dff858679,Braindead,Peter Jackson,1992,1,1
F:76b554fe871c,Up the Junction,Ken Loach,1965,1,1
F:7c6b5e4e666a,Twin Peaks pilot,David Lynch,1990,1,1
F:18578e25390d,Twelve O'Clock High,Henry King,1949,1,1
F:fb0a10906223,L' Amore: Due Storie D'Amore,Roberto Rossellini,1948,1,1
F:cf940e79a3bb,Me and My Gal,Raoul Walsh,1932,1,1
F:b509d917f22b,5-Year Diary,Anne Charlotte Robertson,1982,1,1
F:ff840fbe5d78,Dodsworth,William Wyler,1936,1,1
F:83b32881f0c6,Peggy and Fred in Hell,Leslie Thornton,1985,1,1
F:e69201453018,Shi,Lee Chang-dong,2010,1,1
F:591638310d07,24 Hour Psycho,Douglas Gordon,1993,1,1
F:6c3b64c2aa3b,Behold a Pale Horse,Fred Zinnemann,1964,1,1
F:727c835b3b08,Poison,Todd Haynes,1991,1,1
F:8022836bbaab,Hukkle,György Pálfi,2002,1,1
F:5eabd7cea43d,What's Wrong With This Picture?,George Landow,1971,1,1
F:498eeb20c2a6,Notebook,Marie Menken,1962,1,1
F:07c03d2f5bce,Perfect Film,Ken Jacobs,1986,1,1
F:23661f8983c5,Smithereens,Susan Seidelman,1982,1,1
F:adeabe1fa0ca,Twentieth Century,Howard Hawks,1934,1,1
F:39a4603f807d,Heaven and Earth Magic Feature,Harry Smith,1960,1,1
F:b05f728b8e60,Of Stars and Men,John Hubley,1961,1,1
F:3e7ee17d3890,Republic Steel Strike Riot Newsreel Footage,Paramount News,1937,1,1
F:f7bf57781e76,Histoires d'Amérique,Chantal Akerman,1989,1,1
F:b37ab3a2088d,Outer and Inner Space,Andy Warhol,1966,1,1
F:eb43190f173f,Liberty,Leo McCarey,1929,1,1
F:7a3d2c8be0e4,Le SCHPOUNTZ,Marcel Pagnol,1938,1,1
F:e6685b9e4f22,Oss Oss Wee Oss,Alan Lomax,1953,1,1
F:1668c189dfb5,The Raid,Hugo Fregonese,1954,1,1
F:23f58e4083ed,Jo,Jean Girault,1971,1,1
F:69bdfc8b33af,The In-laws,Arthur Hiller,1979,1,1
F:d6421f6509a1,The Social Life of Small Urban Spaces,William H. Whyte,1980,1,1
F:73815b069c3d,Feola,Baadur Tzouladze,1970,1,1
F:51ca5842666e,Tushi metskhvare (Shepherds of Tusheti),Soso Chkhaidze,1978,1,1
F:03de286369dd,Great Green Valley / დიდი მწვანე ველი,Merab Kokochashvili,1967,1,1
F:a31aa5e62aac,Ne Goryuy,Georgi Danelia,1969,1,1
F:66b62fdfd1c7,GZA SHINISAKEN (The Way Home),Alexander Rekhviashvili,1981,1,1
F:037af9c77b93,Lyubov S Pervovo Vzglyada,Rezo Esadze,1977,1,1
F:15d8f6b8cd00,Serpico,Sidney Lumet,1973,1,1
F:a2bb7f83c763,eXistenZ,David Cronenberg,1999,1,1
F:b89ea4d56737,Va Savoir,Jacques Rivette,2001,1,1
F:b311cd09dc72,The Loneliness of the Long Distance Runner,Tony Richardson,1962,1,1
F:b9c7e12b9045,3 Bad Men,John Ford,1926,1,1
F:964e4629ef44,Strella,Panos H. Koutras,2009,1,1
F:558ec27a6e77,The Host,Miranda Pennell,2015,1,1
F:ad4f77639a76,Sherpa,Jennifer Peedom,2015,1,1
F:d88c3c1bd9a8,La Cordillera de los Sueños,Patricio Guzmán,2019,1,1
F:6865eafea53d,Hell or High Water,David Mackenzie,2016,1,1
F:20f44dd3b8ff,The Constant Gardener,Fernando Meirelles,2005,1,1
F:9812f80a68b0,Motion Painting No. 1,Oskar Fischinger,1947,1,1
F:60c2dd6fd370,The Land Beyond the Sunset,Harold M. Shaw,1912,1,1
F:1a823522a2e6,Caribs' Leap/Western Deep,Steve McQueen,2002,1,1
F:8a380af62e16,Asylum,"Iain Sinclair, Chris Petit",2000,1,1
F:c401ac1e8648,Black Sun,Gary Tarn,2005,1,1
F:38da7451fa3f,The Moon and the Sledgehammer,Philip Trevelyan,1971,1,1
F:733d9a78e7dd,How To Invent Reality,Jon Bang Carlsen,1996,1,1
F:d4dbf7ffd70c,Enfant secret,Philippe Garrel,1979,1,1
F:f601ed387e6f,Cut-Off Movie,Jun'ichi Okuyama,1969,1,1
F:b35a6eb22597,"Este es el El romance del Aniceto y la Francisca, de cómo quedó trunco, comenzó la tristeza y unas pocas cosas más...",Leonardo Favio,1965,1,1
F:6b1aa0972a5e,Mer dare,Artavazd Pelechian,1983,1,1
F:ac9fbeccbe9e,Without You I'm Nothing,John Boskovich,1990,1,1
F:1aaca6f7cb3c,Stardust Memories,Woody Allen,1980,1,1
F:12c7f776e133,The Player,Robert Altman,1992,1,1
F:012c3222e891,322,Dusan Hanák,1969,1,1
F:6f6b78177abe,J'Accuse,Abel Gance,1918,1,1
F:5865a11f6f3b,Triangle of Sadness,Ruben Östlund,2022,1,1
F:0e1a8fea1e93,Blazing Saddles,Mel Brooks,1974,1,1
F:d1ce0af32c2d,Writing in the Sand,Amber Street Collective,1991,1,1
F:8b00f89730a7,Cheyenne Autumn,John Ford,1964,1,1
F:f00a99f9d433,J'Ai Tué Ma Mère,Xavier Dolan-Tadros,2009,1,1
F:f07821a051fc,Bes Vakit,Reha Erdem,2006,1,1
F:22143a7664f4,Thampu,G. Aravindan,1978,1,1
F:ad205766f909,A Bread Factory Part One: For the Sake of Gold,Patrick Wang,2018,1,1
F:8271e923742a,Körhinta,Zoltán Fábri,1955,1,1
F:991c68a375bd,Five Graves to Cairo,Billy Wilder,1943,1,1
F:5e9acaf0198e,Les TRICHEURS,Marcel Carné,1958,1,1
F:2f902249928e,Voici Le Temps Des Assassins...,Julien Duvivier,1956,1,1
F:dea1f161b306,Step Brothers,Adam McKay,2008,1,1
F:51464e1d99a0,Fast Times at Ridgemont High,Amy Heckerling,1982,1,1
F:cac88447f68b,Baraka,Ron Fricke,1992,1,1
F:daa4e33579d2,Personal Shopper,Olivier Assayas,2016,1,1
F:62d21e72d097,Теснота (Closeness),Kantemir Balagov,2017,1,1
F:82eee241d720,Black Widow,Cate Shortland,2021,1,1
F:90ab3877e3ac,The Naked Civil Servant,Jack Gold,1975,1,1
F:30ccbfadde74,Sun in the Last Days of the Shogunate,Yuzo Kawashima,1957,1,1
F:ebcbcc541c25,Crush and Blush,Kyoungmi Lee,2008,1,1
F:3e22576491f6,L' étrange couleur des larmes de ton corps,"Bruno Forzani, Hélène Cattet",2013,1,1
F:06480ab50dab,Dachimawa Lee,Ryoo Seung-wan,2000,1,1
F:76dfc6967008,Jalal Jido Mot Hamyeonseo,Hong Sangsoo,2009,1,1
F:3fb18c8770c4,Madame Freedom,Han Hyung-mo,1956,1,1
F:0e4a9c6e3e4e,A Trip Down Market Street,Harry J. Miles,1906,1,1
F:ca30e2fe35c8,Simone Barbès or the virtue,Marie-Claude Treilhou,1980,1,1
F:7146c5a999b1,The Last Days of Disco,Whit Stillman,1998,1,1
F:0e10e1f085bf,Sound and Fury,Jean-Claude Brisseau,1988,1,1
F:747ddfceba04,"Calamity Jane & Delphine Seyrig, A Story",Babette Mangolte,2020,1,1
F:5c047c8e9530,Y'a qu'à pas baiser,Carole Roussopoulos,1971,1,1
F:b38679d49a5f,Zapping Zone (Proposals for an imaginary television),Chris Marker,1990,1,1
F:6796a1206bd9,The Hired Hand,Peter Fonda,1971,1,1
F:c874d4f13a2b,Bleu Shut,Robert Nelson,1970,1,1
F:1fb0f0e77585,Gremlins 2  The New Batch,Joe Dante,1990,1,1
F:6f2c24acc2d5,Multiple SIDosis,Sid Laverents,1970,1,1
F:aa11d8192a83,Peggy and Fred in Hell,Leslie Thornton,2002,1,1
F:4d3d07824721,J'ai faim j'ai froid,Chantal Akerman,1984,1,1
F:1d79d0d24756,The Offence,Sidney Lumet,1972,1,1
F:1cbb3fb7b6b2,"Mektoub, My Love: Canto Uno",Abdel Kechiche,2018,1,1
F:a3b5848da6ee,Deadpan,Steve McQueen,1997,1,1
F:10bc373a545f,Novyi Vavilon,"Grigori Kozintsev, Leonid Trauberg",1929,1,1
F:5c746c4dbc26,Bachelor Mother,Garson Kanin,1939,1,1
F:eca2826edd7a,"Moi Ivan, Toi Abraham",Yolande Zauberman,1993,1,1
F:fc5a91d7eca9,München-Berlin Wanderung,Oskar Fischinger,1927,1,1
F:73560e587b94,Black Ice,Stan Brakhage,1994,1,1
F:7a41b25393e7,Die Austernprinzessin,Ernst Lubitsch,1919,1,1
F:635cbb131f2a,Greenberg,Noah Baumbach,2010,1,1
F:ff832a03a248,Nights and Weekends,"Joe Swanberg, Greta Gerwig",2008,1,1
F:ea3bfabe0619,Mumblecore,Megan Boyle & Tao Lin,2011,1,1
F:21eb85d332e4,Hana To Arisu,Shunji Iwai,2004,1,1
F:5a9edc4cc42d,Billy Lynn's Long Halftime Walk,Ang Lee,2016,1,1
F:8f82065f0a4c,Nikita Lavretski,Nikita Lavretski,2019,1,1
F:ce5b9731c7d2,Diary 1973-1983,David Perlov,1988,1,1
F:1dc9f3701636,Vera Cruz,Robert Aldrich,1954,1,1
F:a6683cb6769e,Le BLUES ENTRE LES DENTS,Robert Manthoulis,1972,1,1
F:70a8505f1ac4,Quelque part quelqu'un,Yannick Bellon,1972,1,1
F:4a15fa8216c8,Solo,Jean-Pierre Mocky,1969,1,1
F:8dafa40ab4bf,Waru,"Briar Grace-Smith, Chelsea Cohen, Casey Kaa, Ainsley Gardiner, Katie Wolfe, Renae Maihi, Paula Jones, Awanui Simich-Pene",2017,1,1
F:f1fe1c243b6b,Dangsinjasingwa dangsinui geot,Hong Sangsoo,2016,1,1
F:ca8ea0e72427,Guizi Lai Le,Jiang Wen,2000,1,1
F:ab5b8610a371,In the Name of the Father,Jim Sheridan,1993,1,1
F:50e4392ab373,Capernaum,Nadine Labaki,2018,1,1
F:ade48fcbd9a8,Witness for the Prosecution,Billy Wilder,1957,1,1
F:730990d51462,In the Mouth of Madness,John Carpenter,1994,1,1
F:1dc9cb4009b6,10 Rillington Place,Richard Fleischer,1970,1,1
F:973f14339a61,From the Notebook of...,Robert Beavers,1971,1,1
F:56ef15c45ef3,The Firm,Alan Clarke,1988,1,1
F:b8f5e0cc80a9,How a Mosquito Operates,Winsor McCay,1912,1,1
F:872ad7d2c30e,Här Har Du Ditt Liv,Jan Troell,1966,1,1
F:2ac440ed49bb,Une AUSSI LONGUE ABSENCE,Henri Colpi,1961,1,1
F:4fddd1062164,Lugar más pequeño,Tatiana Huezo Sánchez,2011,1,1
F:b61994c88a24,Lumumba,Raoul Peck,2000,1,1
F:f068f2a8b4da,Zamani Baraye Masti Asbha,Bahman Ghobadi,2000,1,1
F:82aa1dafe980,Riff-Raff,Ken Loach,1991,1,1
F:9107ede3bfb3,Hungerjahre,Jutta Brückner,1980,1,1
F:46ac8c76893a,The Far Shore,Joyce Wieland,1975,1,1
F:1827a0668e12,À Tout Prendre,Claude Jutra,1963,1,1
F:3d05169f6da7,Lost Book Found,Jem Cohen,1996,1,1
F:7e3cb50b7d3c,Laputa: Castle in the Sky,Hayao Miyazaki,1989,1,1
F:b25f0a77f352,Freak Orlando,Ulrike Ottinger,1981,1,1
F:b22ea004a411,The Disorderly Orderly,Frank Tashlin,1964,1,1
F:3a98cfac84b7,Silverlake Life: The View from Here,Peter Friedman,1993,1,1
F:e6f5f1842694,Targets,Peter Bogdanovich,1967,1,1
F:a5d43fd2b2bf,Belle,Mamoru Hosoda,2021,1,1
F:c6db6eaf22a3,Ici et ailleurs,"Anne-Marie Miéville, Jean-Luc Godard",1975,1,1
F:20a09859e3a0,The Baby of Mâcon,Peter Greenaway,1993,1,1
F:c03eb2ecef96,Pina,Wim Wenders,2011,1,1
F:3885fea35767,Brigadoon,Vincente Minnelli,1954,1,1
F:87b3264b23de,Hart of London,Jack Chambers,1970,1,1
F:c651d7d22b23,Inside the Red Brick Wall,Hong Kong Documentary Filmmakers,2020,1,1
F:06e640dae01d,Les Âmes mortes,Wang Bing,2018,1,1
F:2db0e2e44c54,Sanrizuka Heta buraku,Ogawa Shinsuke,1973,1,1
F:31151e4166d8,Liu Pi-Chia,Richard Yao-chi CHEN,1967,1,1
F:402de2a8eb59,Sang-Kye-Dong Olympics,Kim Dong-won,1988,1,1
F:c4a17220521d,S-21: The Khmer Rouge Killing Machine,Rithy Panh,2003,1,1
F:7de92ebffc1c,Mr Zwilling and Mrs Zuckermann,Volker Koepp,1999,1,1
F:e1ff7de2ce1b,Daibosatsu Toge,Kihachi Okamoto,1966,1,1
F:f8673da7b435,Police Officer,Tomu Uchida,1933,1,1
F:272809be74da,Yi Jiang Chunshui Xiang Dong Liu,"Cai Chusheng, Zheng Junli",1947,1,1
F:5c1e3f7c310c,Raymond Tallis  On Tickling,Johan Grimonprez,2017,1,1
F:684c0aff62a2,"The Mermaids, or: Aiden in Wonderland",The Karrabing Film Collective,2018,1,1
F:33c5520d461a,Sleepcinemahotel,Apichatpong Weerasethakul,2018,1,1
F:5353987811a8,Fetiche-Mascotte,Ladislaw Starewicz,1933,1,1
F:1ab301e33298,The Times of Harvey Milk,Robert Epstein,1984,1,1
